"filename","date_time","date","time","DOY","daytime","file_records","used_records","Tau","qc_Tau","rand_err_Tau","H","qc_H","rand_err_H","LE","qc_LE","rand_err_LE","co2_flux","qc_co2_flux","rand_err_co2_flux","h2o_flux","qc_h2o_flux","rand_err_h2o_flux","H_strg","LE_strg","co2_strg","h2o_strg","co2_v.adv","h2o_v.adv","co2_molar_density","co2_mole_fraction","co2_mixing_ratio","co2_time_lag","co2_def_timelag","h2o_molar_density","h2o_mole_fraction","h2o_mixing_ratio","h2o_time_lag","h2o_def_timelag","sonic_temperature","air_temperature","air_pressure","air_density","air_heat_capacity","air_molar_volume","ET","water_vapor_density","e","es","specific_humidity","RH","VPD","Tdew","u_unrot","v_unrot","w_unrot","u_rot","v_rot","w_rot","wind_speed","max_wind_speed","wind_dir","yaw","pitch","roll","u.","TKE","L","X.z.d..L","bowen_ratio","T.","model","x_peak","x_offset","x_10.","x_30.","x_50.","x_70.","x_90.","un_Tau","Tau_scf","un_H","H_scf","un_LE","LE_scf","un_co2_flux","co2_scf","un_h2o_flux","h2o_scf","spikes_hf","amplitude_resolution_hf","drop_out_hf","absolute_limits_hf","skewness_kurtosis_hf","skewness_kurtosis_sf","discontinuities_hf","discontinuities_sf","timelag_hf","timelag_sf","attack_angle_hf","non_steady_wind_hf","u_spikes","v_spikes","w_spikes","ts_spikes","co2_spikes","h2o_spikes","head_detect_LI.7200","t_out_LI.7200","t_in_LI.7200","aux_in_LI.7200","delta_p_LI.7200","chopper_LI.7200","detector_LI.7200","pll_LI.7200","sync_LI.7200","mean_value_RSSI_LI.7200","u_var","v_var","w_var","ts_var","co2_var","h2o_var","w.ts_cov","w.co2_cov","w.h2o_cov","ass_mean"
"TOA5_P_Bio_Atmo_25_00639_2025_05_20_1600.dat",2025-05-20 16:30:00,"2025-05-20","16:30",140.687,1,18000,18000,-0.0655302,1,0.00735188,24.4241,1,3.1779,107.261,1,9.13393,-9.71242,1,0.769042,2.42664,1,0.206642,0.00777481,-0.627451,-0.069428,-0.0141952,-4.22644e-12,-9.84251e-14,17.3053,421.47,426.325,0.1,0,403.005,9.81518,9.91247,0.1,0,293.072,293.072,100647,1.19199,1010.87,0.0242093,0.157246,0.00730586,988.137,2319.93,0.00612915,42.5933,1331.8,279.956,-1.36689,-1.12082,-0.0692217,1.76901,1.23512e-14,-2.44228e-16,1.76901,3.79742,318.758,219.351,-2.24256,-9999,0.234469,0.459953,-46.2516,-0.05245,0.227707,0.0864499,0,36.5153,-5.54134,12.5345,31.2127,47.6014,66.7616,100.021,-0.06487,1.01018,30.2667,1.01741,100.102,1.07152,-9.06415,1.07152,2.26468,1.07152,800000099,800000099,800000099,800000099,800000099,800001099,800000199,800000199,80000,80000,80,80,0,3,0,1,27,7,0,0,0,0,0,0,0,0,0,93,0.415058,0.42455,0.0802969,0.0683592,4.06289,0.241259,0.0251187,-0.221612,0.0553698,92.7134
"TOA5_P_Bio_Atmo_25_00640_2025_05_20_1630.dat",2025-05-20 17:00:00,"2025-05-20","17:00",140.708,1,18000,18000,-0.0663073,1,0.0116189,69.3021,1,6.71518,158.549,1,12.7464,-12.9516,1,1.12985,3.58677,1,0.288354,-0.0930789,-1.23314,0.000603115,-0.0278966,8.17684e-11,1.81242e-12,17.2275,421.48,426.359,0.1,0,381.853,9.34226,9.43036,0.1,0,293.018,293.018,100647,1.19242,1010.62,0.0242048,0.232423,0.00695513,940.526,2312.2,0.00583278,40.6767,1371.67,279.239,-0.78547,-1.42228,-0.0997411,1.62782,2.06354e-13,4.74639e-15,1.62782,6.01901,300.345,241.09,-3.51288,-9999,0.235812,1.40682,-16.581,-0.146306,0.437101,0.243873,0,29.8304,-4.52688,10.2398,25.4986,38.887,54.5395,81.7102,-0.0656233,1.01042,77.4813,1.0173,148.248,1.06949,-12.1101,1.06949,3.35373,1.06949,800000099,800000099,800000099,800000099,800000099,800001099,800000199,800000199,80000,80000,80,81,3,0,4,0,54,17,0,0,0,0,0,0,0,0,0,93,0.772599,1.90644,0.134615,0.224064,5.69094,0.32826,0.0642958,-0.295888,0.0819421,92.7154
"TOA5_P_Bio_Atmo_25_00641_2025_05_20_1700.dat",2025-05-20 17:30:00,"2025-05-20","17:30",140.729,1,18000,18000,-0.0692938,1,0.00933203,39.1923,1,4.59286,122.887,1,10.636,-9.70453,1,0.764568,2.78031,1,0.24064,0.202804,-0.256284,0.0869267,-0.00579843,6.22515e-11,1.36054e-12,17.2878,422.955,427.72,0.1,0,377.835,9.24392,9.33016,0.1,0,293.135,293.135,100647,1.19199,1010.56,0.0242145,0.180164,0.00687916,930.625,2329.09,0.00577117,39.9567,1398.46,279.086,-1.52135,-1.37675,-0.086853,2.05365,-1.78651e-14,3.60089e-15,2.05365,5.00272,316.66,222.144,-2.42388,-9999,0.241107,0.688997,-31.3387,-0.0774092,0.318931,0.134944,0,33.1801,-5.03521,11.3897,28.3619,43.2537,60.6639,90.8855,-0.0686164,1.00987,45.6768,1.0178,114.222,1.07586,-9.02027,1.07586,2.58427,1.07586,800000099,800000099,800000099,800000099,800000099,800000099,800000199,800010199,80000,80000,80,81,4,2,2,2,19,3,0,0,0,0,0,0,0,0,0,93,0.82846,0.441621,0.107912,0.136898,3.5822,0.291397,0.0379193,-0.22046,0.0631608,92.7199
"TOA5_P_Bio_Atmo_25_00642_2025_05_20_1730.dat",2025-05-20 18:00:00,"2025-05-20","18:00",140.75,1,18000,18000,-0.0589078,1,0.00769133,5.57038,1,3.13453,114.787,1,9.50936,-10.8415,1,0.870632,2.59721,1,0.215161,0.100329,-0.197503,0.0401608,-0.00446875,-1.30028e-12,-2.81399e-14,17.3531,423.636,428.264,0.1,0,375.546,9.16811,9.25295,0.2,0,293.193,293.193,100647,1.19178,1010.52,0.0242193,0.168299,0.00682139,922.994,2337.48,0.00572368,39.4867,1414.49,278.967,-0.682164,-1.23968,-0.077202,1.41708,4.25991e-14,-7.49306e-17,1.41708,4.25442,296.738,241.177,-3.12301,-9999,0.222324,0.480636,-172.87,-0.0140331,0.0485279,0.0208044,0,29.8111,-4.52395,10.2332,25.4821,38.8618,54.5042,81.6572,-0.0582697,1.01095,12.1412,1.01726,107.614,1.06666,-10.164,1.06666,2.4349,1.06666,800000099,800000099,800000099,800000099,800000099,800011099,800010199,800010199,80000,80000,80,80,5,1,2,7,22,12,0,0,0,0,0,0,0,0,0,93,0.377905,0.46358,0.119787,0.0451482,3.50884,0.185629,0.0100813,-0.248444,0.0595174,92.71
"TOA5_P_Bio_Atmo_25_00643_2025_05_20_1800.dat",2025-05-20 18:30:00,"2025-05-20","18:30",140.771,1,18000,18000,-0.060519,1,0.00878728,-2.55571,1,2.58411,102.713,1,10.9294,-8.70401,1,0.887596,2.32365,1,0.247253,-0.275263,-1.31577,0.0450107,-0.0297663,-8.19981e-11,-1.67386e-12,17.3804,424.399,428.841,0.1,0,354.794,8.66346,8.73918,0.2,0,293.034,293.034,100647,1.19266,1010.24,0.0242061,0.150573,0.00644942,872.189,2314.52,0.00540759,37.6833,1442.33,278.152,-0.613703,-1.35638,-0.0778857,1.4908,1.82573e-14,-4.71785e-15,1.4908,4.40017,292.21,245.655,-2.99474,-9999,0.225262,0.571693,391.884,0.00619035,-0.024882,-0.00941635,0,30.2337,-4.58808,10.3782,25.8433,39.4127,55.2768,82.8147,-0.0598759,1.01074,3.41845,1.01725,96.2079,1.06761,-8.15277,1.06761,2.17649,1.06761,800000099,800000099,800000099,800000099,800000099,800001099,800010199,800010199,80000,80000,80,81,2,3,2,2,25,4,0,0,0,0,0,0,0,0,0,93,0.478907,0.545732,0.118746,0.0375767,3.70805,0.257151,0.00283719,-0.199072,0.053145,92.6978
"TOA5_P_Bio_Atmo_25_00644_2025_05_20_1830.dat",2025-05-20 19:00:00,"2025-05-20","19:00",140.792,1,18000,18000,-0.0799679,1,0.00927205,10.6429,1,3.00888,71.7495,2,8.70577,-3.77999,1,0.450644,1.62319,2,0.196951,0.0193662,-2.09562,0.0950017,-0.0474092,3.6641e-11,6.76008e-13,17.4266,426.01,430.121,0.1,0,321.512,7.85967,7.92193,0.1,0,293.045,293.045,100647,1.19298,1009.8,0.0242071,0.105183,0.00585082,791.267,2316.13,0.00490438,34.1633,1524.86,276.763,-1.43343,-1.74349,-0.119572,2.26026,-1.97421e-13,2.10259e-15,2.26026,6.84312,305.501,230.574,-3.03248,-9999,0.258906,1.21173,-142.861,-0.0169809,0.148334,0.0341232,0,31.7199,-4.81361,10.8884,27.1137,41.35,57.994,86.8856,-0.0791942,1.00977,14.5798,1.01819,66.487,1.07915,-3.50275,1.07915,1.50414,1.07915,800000099,800000099,800000099,800000099,800000099,800001099,800000199,800010199,80000,80000,80,81,1,6,2,1,31,6,0,0,0,0,0,0,0,0,0,93,0.896684,1.38752,0.139266,0.0551508,1.56368,0.260532,0.0121027,-0.0854632,0.0366993,92.7111
"TOA5_P_Bio_Atmo_25_00645_2025_05_20_1900.dat",2025-05-20 19:30:00,"2025-05-20","19:30",140.812,1,18000,18000,-0.136244,1,0.0106308,-14.5533,1,1.70346,65.2454,1,6.03317,-1.25553,1,0.12863,1.47598,1,0.136482,-0.0822633,-1.66151,0.0870013,-0.0375867,-8.20151e-11,-1.38568e-12,17.4957,427.484,431.244,0.1,0,295.597,7.22252,7.27506,0.1,0,292.998,292.998,100647,1.19346,1009.45,0.0242031,0.0956434,0.00537739,727.122,2309.3,0.00450571,31.4867,1582.18,275.57,-2.28144,-2.03052,-0.154206,3.05807,1.07202e-13,-4.68773e-15,3.05807,7.20594,317.281,221.67,-2.89041,-9999,0.337873,0.915558,232.169,0.0104488,-0.223054,-0.0357531,0,36.6275,-5.55836,12.573,31.3086,47.7476,66.9668,100.328,-0.134941,1.00965,-10.6469,1.02112,59.0321,1.10525,-1.13597,1.10525,1.33542,1.10525,800000099,800000099,800000099,800000099,800000099,800001099,800010199,800010199,80000,80000,80,80,4,13,5,20,41,5,0,0,0,0,0,0,0,0,0,93,0.921585,0.74398,0.16555,0.0348815,0.122971,0.114522,-0.00883751,-0.0276942,0.0325566,92.7511
"TOA5_P_Bio_Atmo_25_00646_2025_05_20_1930.dat",2025-05-20 20:00:00,"2025-05-20","20:00",140.833,1,18000,18000,-0.115103,1,0.00836824,-28.5863,1,2.30965,47.2195,1,3.60229,0.55309,1,0.094311,1.06819,1,0.0814905,-0.0113724,0.614167,0.0304087,0.0138936,-7.6481e-12,-1.33271e-13,17.5839,428,431.68,0.1,0,306.405,7.45803,7.51407,0.1,0,292.991,292.991,100647,1.19338,1009.58,0.0242026,0.0692189,0.00555286,750.832,2308.36,0.00465305,32.5267,1557.53,276.021,-2.40282,-1.69838,-0.106209,2.94437,1.59473e-14,-4.34949e-16,2.94437,6.78791,324.106,215.254,-2.06721,-9999,0.310566,0.818224,91.7957,0.0264272,-0.605393,-0.0763987,0,37.6896,-5.71954,12.9376,32.2165,49.1322,68.9086,103.238,-0.113936,1.01024,-25.4088,1.02227,42.526,1.11037,0.498114,1.11037,0.962016,1.11037,800000099,800000099,800000099,800000099,800000099,800000099,800000199,800010199,80000,80000,80,81,5,3,4,53,27,6,0,0,0,0,0,0,0,0,0,93,0.778543,0.727756,0.130149,0.0556686,0.105613,0.0476898,-0.0210894,0.0121463,0.0234583,92.7547
"TOA5_P_Bio_Atmo_25_00647_2025_05_20_2000.dat",2025-05-20 20:30:00,"2025-05-20","20:30",140.854,1,18000,18000,-0.0945172,1,0.00905408,-36.5017,1,2.51815,35.7761,1,3.30752,1.3058,1,0.196582,0.809311,1,0.0748213,-0.0241805,0.927103,0.0568105,0.0209725,9.41787e-11,1.71545e-12,17.705,428.963,432.658,0.1,0,322.494,7.81352,7.87505,0.1,0,292.977,292.977,100647,1.19328,1009.77,0.0242014,0.0524434,0.00581782,786.621,2306.36,0.0048755,34.1067,1519.74,276.679,-2.00909,-1.4719,-0.0974416,2.49247,-1.12821e-14,5.31933e-15,2.49247,7.3998,323.248,216.227,-2.24051,-9999,0.281439,0.689329,53.5042,0.0453404,-1.02028,-0.107637,0,39.4745,-5.99041,13.5503,33.7422,51.459,72.172,108.127,-0.0935374,1.01047,-33.802,1.02235,32.2837,1.10818,1.17833,1.10818,0.730308,1.10818,800000099,800000099,800000099,800000099,800000099,811100099,800100199,800100199,80000,80000,80,81,2,10,4,20,16,0,0,0,0,0,0,0,0,0,0,93,0.774176,0.509296,0.095184,0.0729675,0.338639,0.0443743,-0.0280528,0.0287419,0.0178137,92.7152
"TOA5_P_Bio_Atmo_25_00648_2025_05_20_2030.dat",2025-05-20 21:00:00,"2025-05-20","21:00",140.875,1,18000,18000,-0.0393153,1,0.00367311,-37.8347,1,3.87903,23.6768,1,2.22864,2.63794,1,0.512805,0.535151,1,0.0503725,-1.52465,0.14027,0.171668,0.00317043,2.49823e-11,4.55094e-13,17.8767,431.864,435.595,0.1,0,325.653,7.8671,7.92948,0.1,0,292.097,292.097,100647,1.19685,1009.78,0.0241287,0.0346778,0.00587537,792.015,2183.46,0.00490903,36.2733,1391.45,276.776,-1.22956,-1.31874,-0.0863536,1.80509,-1.91298e-14,1.39748e-15,1.80509,4.0703,313,227.004,-2.74202,-9999,0.181243,0.190158,13.7858,0.175971,-1.59796,-0.172728,1,17.1319,7,16,34,65,147,686,-0.0387675,1.01413,-35.5628,1.02943,20.881,1.13389,2.32645,1.13389,0.471959,1.13389,800000099,800000099,800000099,800000099,800000099,800100099,800100199,800100199,80000,80000,80,81,9,11,3,0,4,0,0,0,0,0,0,0,0,0,0,93,0.206161,0.132042,0.0421124,0.244345,3.52978,0.0335234,-0.0294259,0.0565796,0.0114781,92.6966
"TOA5_P_Bio_Atmo_25_00649_2025_05_20_2100.dat",2025-05-20 21:30:00,"2025-05-20","21:30",140.896,0,18000,18000,-0.0456834,1,0.00531657,-46.1623,1,3.32436,17.6068,1,1.43049,5.34792,1,0.722047,0.3977,1,0.0323116,-1.15412,0.733334,0.300076,0.0165644,8.35073e-12,1.55698e-13,18.1739,436.924,440.68,0.1,0,338.85,8.14639,8.2133,0.1,0,291.432,291.432,100647,1.19945,1009.92,0.0240738,0.0257709,0.00609783,820.133,2094.49,0.00508385,39.1567,1274.36,277.272,-1.36273,-1.41823,-0.0832598,1.96859,-1.3886e-14,4.5949e-16,1.96859,5.59339,312.169,226.143,-2.424,-9999,0.195158,0.468747,14.1067,0.171968,-2.62184,-0.195268,1,17.4549,8,16,35,66,149,696,-0.0450381,1.01433,-43.9873,1.02999,15.4641,1.13856,4.69708,1.13856,0.349301,1.13856,800000099,800000099,800000099,800000099,800000099,801100099,800100199,811100199,80000,80000,80,81,7,20,11,9,5,2,0,0,0,0,0,0,0,0,0,93,0.583788,0.296555,0.0571516,0.225761,9.11279,0.0162861,-0.0363127,0.114006,0.0084781,92.6726
"TOA5_P_Bio_Atmo_25_00650_2025_05_20_2130.dat",2025-05-20 22:00:00,"2025-05-20","22:00",140.917,0,18000,18000,-0.0586867,1,0.00524538,-53.537,1,4.42599,14.5435,1,1.14926,5.63157,1,0.481882,0.328363,1,0.025948,-0.785015,-0.00374642,-0.11245,-8.45866e-05,4.66685e-11,8.73765e-13,18.1497,435.03,438.767,0.1,0,339.813,8.14497,8.21185,0.1,0,290.981,290.981,100647,1.20131,1009.91,0.0240365,0.0212779,0.00610622,819.99,2035.89,0.00508296,40.2767,1215.9,277.27,-1.96623,-1.25439,-0.0846999,2.33382,-2.52079e-14,2.57131e-15,2.33382,4.76535,327.065,212.537,-2.07986,-9999,0.221025,0.347194,17.6691,0.137296,-3.68115,-0.199654,0,37.1451,-5.63691,12.7507,31.7511,48.4224,67.9131,101.746,-0.0578888,1.01378,-51.3742,1.02917,12.7703,1.13886,4.94494,1.13886,0.288327,1.13886,800000099,800000099,800000099,800000099,800000099,800000099,800000199,800000199,80000,80000,80,80,9,17,0,6,9,4,0,0,0,0,0,0,0,0,0,93,0.388805,0.237459,0.0681231,0.257865,2.72758,0.00710664,-0.0423456,0.119835,0.00698731,92.6814
"TOA5_P_Bio_Atmo_25_00651_2025_05_20_2200.dat",2025-05-20 22:30:00,"2025-05-20","22:30",140.937,0,18000,18000,-0.0358078,1,0.00336861,-38.4689,1,3.12781,8.18599,2,1.14942,4.64674,1,0.334542,0.184666,2,0.0259294,-1.54169,0.449506,0.148123,0.0101403,-4.6307e-11,-8.80082e-13,18.3204,437.517,441.339,0.1,0,348.186,8.31516,8.38488,0.1,0,290.097,290.097,100647,1.2049,1009.98,0.0239635,0.0119663,0.00625281,837.124,1925.31,0.0051895,43.48,1088.18,277.565,-1.72376,-1.09278,-0.0716946,2.04222,-1.38409e-14,-2.52762e-15,2.04222,4.07858,326.974,212.373,-2.01185,-9999,0.172391,0.249848,11.6676,0.207918,-4.69936,-0.183373,1,22.3733,10,21,45,88,202,979,-0.0352535,1.01572,-36.9087,1.03293,7.10141,1.15273,4.03108,1.15273,0.160199,1.15273,800000099,800000099,800000099,800000099,800000099,800100099,800000199,800100199,80000,80000,80,81,2,16,6,1,9,3,0,0,0,0,0,0,0,0,0,93,0.262717,0.192153,0.0448249,0.223823,2.19769,0.0112184,-0.0303297,0.0974091,0.00387113,92.6559
"TOA5_P_Bio_Atmo_25_00652_2025_05_20_2230.dat",2025-05-20 23:00:00,"2025-05-20","23:00",140.958,0,18000,18000,-0.0429541,1,0.00390359,-47.1749,1,3.86475,10.472,1,1.17822,5.86829,1,0.451049,0.236094,1,0.0265633,-1.08268,0.875291,0.0509743,0.0197337,1.01573e-10,2.00325e-12,18.4052,438.37,442.351,0.1,0,362.993,8.64566,8.72106,0.2,0,289.477,289.477,100647,1.20732,1010.15,0.0239124,0.0152989,0.00651524,870.396,1850.99,0.00539644,47.0233,980.592,278.122,-1.5871,-1.12474,-0.0737757,1.94664,4.50685e-15,5.51871e-15,1.94664,4.19467,324.236,215.324,-2.17198,-9999,0.188621,0.230296,12.4632,0.194646,-4.50487,-0.205075,1,18.1527,8,17,36,70,159,754,-0.0423151,1.0151,-45.3017,1.03157,9.14297,1.14536,5.12354,1.14536,0.206131,1.14536,800000099,800000099,800000099,800000099,800000099,800100099,800000199,800100199,80000,80000,80,81,7,40,4,3,8,5,0,0,0,0,0,0,0,0,0,93,0.249081,0.166126,0.0453852,0.241505,2.95919,0.00815375,-0.0371455,0.123585,0.00497208,92.6258
"TOA5_P_Bio_Atmo_25_00653_2025_05_20_2300.dat",2025-05-20 23:30:00,"2025-05-20","23:30",140.979,0,18000,18000,-0.0151689,5,0.00272985,-21.1381,1,2.70149,3.45498,2,0.812975,3.45595,1,0.519785,0.0778301,2,0.0183138,-1.49087,0.789932,0.227419,0.0177947,-6.06465e-11,-1.22657e-12,18.6271,442.168,446.283,0.1,0,376.732,8.94281,9.02351,0.3,0,288.627,288.627,100647,1.21074,1010.29,0.0238421,0.00504339,0.00675903,900.312,1753.06,0.00558255,51.3567,852.745,278.608,-0.958691,-0.991879,-0.0539859,1.38052,-5.66152e-14,-3.25582e-15,1.38052,4.08556,310.706,225.975,-2.24116,-9999,0.111931,0.199723,5.81259,0.417353,-6.11814,-0.154389,1,25.6967,11,25,54,107,251,1296,-0.014859,1.02086,-20.1501,1.04288,2.91991,1.18325,2.92073,1.18325,0.0657764,1.18325,800000099,800000099,800000099,800000099,800000099,810100099,800100199,800100199,80000,80000,80,81,19,17,2,1,1,0,0,0,0,0,0,0,0,0,0,93,0.2352,0.141391,0.0228545,0.255854,7.85827,0.0082169,-0.0164732,0.0702648,0.0015824,92.5815
"TOA5_P_Bio_Atmo_25_00654_2025_05_20_2330.dat",2025-05-21,"2025-05-21","00:00",141,0,18000,18000,-0.0107172,2,0.00154884,-13.4999,1,1.65351,-0.181147,9,0.51218,2.41417,1,0.271284,-0.00407802,9,0.0115303,-1.19418,-0.0477333,0.286019,-0.00107458,1.43193e-11,2.85946e-13,18.8934,446.933,451.028,0.1,0,377.288,8.92491,9.00528,0.1,0,287.948,287.948,100647,1.21361,1010.27,0.023786,-0.000264256,0.00676141,898.51,1678.1,0.00557133,53.5433,779.588,278.579,-0.717436,-1.02061,-0.0471669,1.24843,-1.60157e-14,7.57898e-16,1.24843,2.76742,304.32,234.895,-2.1652,-9999,0.0939727,0.0918283,5.38581,0.450425,74.5243,-0.117169,1,29.2134,13,28,62,123,290,1522,-0.0104898,1.02168,-12.9717,1.04442,-0.152727,1.18608,2.03541,1.18608,-0.0034382,1.18608,800000099,800000099,800000099,800000099,800000099,810100099,811100199,811110199,80000,80000,80,81,16,14,8,12,10,2,0,0,0,0,0,0,0,0,0,93,0.111072,0.0591146,0.0134702,0.184174,6.2563,0.0373606,-0.0105799,0.0488504,-8.25177e-05,92.5379
"TOA5_P_Bio_Atmo_25_00655_2025_05_21_0000.dat",2025-05-21 00:30:00,"2025-05-21","00:30",141.021,0,18000,18000,-0.0175613,5,0.00245903,-13.4251,5,2.28272,5.89784,5,1.00008,3.69651,5,0.585786,0.132699,5,0.0225015,-1.02338,-1.17286,0.0421551,-0.0263889,-3.89157e-11,-7.37756e-13,18.963,447.634,451.548,0.1,0,359.497,8.48617,8.5588,0.6,0,287.366,287.366,100647,1.21627,1010.01,0.023738,0.00859889,0.00644204,854.34,1616.23,0.00529657,52.86,761.892,277.856,-0.800762,-0.922955,-0.0431996,1.22267,4.0319e-14,-2.05219e-15,1.22267,3.83835,308.021,229.055,-2.0248,-9999,0.120161,0.174469,11.3217,0.214269,-2.27628,-0.0909493,1,17.8414,8,17,36,70,158,757,-0.0173049,1.01482,-12.7531,1.03011,5.23221,1.12722,3.27932,1.12722,0.117722,1.12722,800000099,800000099,800000099,800000099,800000099,810100099,810100199,811110199,80000,80000,80,81,12,9,9,4,3,3,0,0,0,0,0,0,0,0,0,93,0.199889,0.130862,0.0181864,0.245889,11.9231,0.0145748,-0.0103815,0.0785108,0.00281841,92.4795
"TOA5_P_Bio_Atmo_25_00656_2025_05_21_0030.dat",2025-05-21 01:00:00,"2025-05-21","01:00",141.042,0,18000,18000,-0.00487847,1,0.000869787,-4.23333,4,2.17433,-2.88791,6,1.07364,1.24731,2,0.47743,-0.0649273,6,0.0241381,-1.39618,-0.214318,0.11514,-0.00481841,-2.93319e-11,-5.48497e-13,19.0984,449.543,453.488,0.1,0,357.134,8.40628,8.47755,0.1,0,286.576,286.576,100647,1.21966,1009.95,0.0236726,-0.00420729,0.006399,846.297,1535.28,0.00524655,55.1233,688.982,277.72,-0.316613,-0.709973,-0.0262399,0.777813,4.51825e-14,-1.53583e-15,0.777813,2.04421,292.695,245.965,-1.93326,-9999,0.0632446,0.0835617,5.23495,0.463404,1.46588,-0.0543399,1,25.9738,11,25,54,108,254,1316,-0.00477208,1.0223,-4.20978,1.04492,-2.46069,1.17362,1.06279,1.17362,-0.0553224,1.17362,800000099,800000099,800000099,800000099,800000099,800100099,811100199,811100199,80000,80000,80,81,1,5,1,1,11,0,0,0,0,0,0,0,0,0,0,93,0.0725683,0.0844745,0.0100806,0.261283,12.0974,0.0215637,-0.0034176,0.0253725,-0.00132073,92.4429
"TOA5_P_Bio_Atmo_25_00657_2025_05_21_0100.dat",2025-05-21 01:30:00,"2025-05-21","01:30",141.062,0,18000,18000,-0.00628996,1,0.00102131,-12.3455,2,2.04247,-0.0135001,9,0.428708,3.08363,1,0.467584,-0.000303195,9,0.00962823,-1.95382,0.828037,0.189901,0.0185967,2.99276e-11,5.76064e-13,19.3049,452.679,456.861,0.3,0,371.592,8.71343,8.79002,0.1,0,285.473,285.473,100647,1.22423,1010.1,0.0235816,-1.9647e-05,0.00665842,877.219,1428.39,0.00543888,61.4133,551.166,278.234,-0.376658,-0.71603,-0.031104,0.809653,1.15589e-14,1.55026e-15,0.809653,1.74142,296.308,242.254,-2.20164,-9999,0.0716792,0.0927037,2.6134,0.928253,914.477,-0.139281,1,24.3053,11,23,50,97,223,1100,-0.00608733,1.03329,-11.599,1.06738,-0.0107281,1.25839,2.45046,1.25839,-0.00024094,1.25839,800000099,800000099,800000099,800000099,800000099,810000099,801100199,811100199,80000,80000,80,81,1,8,4,2,9,2,0,0,0,0,0,0,0,0,0,93,0.0505566,0.125039,0.00981195,0.207386,10.0069,0.0216711,-0.00937986,0.0582938,-5.7317e-06,92.3412
"TOA5_P_Bio_Atmo_25_00658_2025_05_21_0130.dat",2025-05-21 02:00:00,"2025-05-21","02:00",141.083,0,18000,18000,0.00229508,1,0.000931971,-1.7282,7,4.57933,0.258673,7,0.338637,1.59251,4,1.41821,0.00580067,7,0.00759383,-2.8175,0.644717,0.4648,0.0144576,-8.16712e-12,-1.58812e-13,19.717,460.313,464.736,0.1,0,383.402,8.95089,9.03174,0.1,0,283.892,283.892,100647,1.23093,1010.2,0.023451,0.000375884,0.00687796,901.126,1286.53,0.00558761,70.0433,385.4,278.621,0.10354,-0.298951,-0.00844977,0.316486,8.32619e-14,-4.14217e-16,0.316486,1.06253,237.746,289.103,-1.5299,-9999,0.0431799,0.0646266,4.08125,0.594401,-6.68102,-0.0321862,1,10.6769,5,10,21,41,92,431,0.00223448,1.02712,-1.63429,1.05213,0.218757,1.18247,1.34677,1.18247,0.00490556,1.18247,800000099,800000099,800000099,800000099,800000099,800100099,811100199,811110199,80000,80000,80,81,1,4,1,1,1,2,0,0,0,0,0,0,0,0,0,93,0.0391106,0.0864266,0.00371563,1.00808,92.0955,0.010601,-0.00131428,0.0318684,0.00011608,92.1648
"TOA5_P_Bio_Atmo_25_00659_2025_05_21_0200.dat",2025-05-21 02:30:00,"2025-05-21","02:30",141.104,0,18000,18000,0.00334112,5,0.000670063,1.0541,7,2.06922,0.728035,5,0.260669,-0.901109,6,0.537959,0.0163056,5,0.00583812,-2.33628,0.278583,0.178949,0.00623936,-1.76537e-11,-3.44999e-13,19.9276,463.239,467.797,0.4,0,389.437,9.0529,9.13561,0.1,0,282.588,282.588,100647,1.23657,1010.23,0.0233432,0.0010566,0.00698847,911.395,1178.93,0.00565151,77.3067,267.54,278.784,0.292394,0.104561,-0.0176378,0.311028,1.70011e-15,-8.85892e-16,0.311028,0.883157,163.102,19.6771,-3.25088,-9999,0.0519801,0.0292094,-11.6726,-0.207829,1.44787,0.0162333,1,8.88592,4,7,12,19,33,82,0.00324754,1.02881,1.06876,1.02781,0.68238,1.06691,-0.844601,1.06691,0.0152831,1.06691,800000099,800100099,800000099,800000099,800000099,800100099,811110199,811110199,80000,80000,80,80,0,1,0,8,0,2,0,0,0,0,0,0,0,0,0,93,0.0275457,0.0286977,0.00217542,0.469779,19.7026,0.00219731,0.000855539,-0.0198959,0.000360016,91.8576
"TOA5_P_Bio_Atmo_25_00660_2025_05_21_0230.dat",2025-05-21 03:00:00,"2025-05-21","03:00",141.125,0,18000,18000,0.00366647,5,0.00115616,-0.412941,8,2.0342,1.05995,5,0.592998,-2.16278,7,1.06936,0.0237223,5,0.0132717,-1.3518,0.19221,0.643903,0.00430178,3.26014e-11,6.27825e-13,20.4231,473.738,478.504,0.1,0,393.3,9.12305,9.20704,0.1,0,281.835,281.835,100647,1.23984,1010.26,0.023281,0.00153721,0.00706143,918.457,1120.52,0.00569545,81.9667,202.068,278.896,0.229489,-0.363579,-0.0245195,0.430646,4.18488e-15,1.5963e-15,0.430646,1.15944,247.732,302.26,-3.26399,-9999,0.0543803,0.0592353,34.1174,0.0711046,-0.389585,-0.00606245,1,12.3391,5,11,23,42,89,361,0.00361526,1.01416,-0.347539,1.02169,0.984341,1.07681,-2.0085,1.07681,0.0220301,1.07681,800000099,800100099,800000099,800000099,800000099,801000199,811100199,811100199,80000,80000,80,81,0,9,0,8,10,0,0,0,0,0,0,0,0,0,0,93,0.0738475,0.0416927,0.00293015,0.389729,89.5408,0.0172741,-0.000277464,-0.0471905,0.000517608,91.5031
