file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,storage_fluxes,,,,vertical_advection_fluxes,,gas_densities_concentrations_and_timelags,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,diagnostic_flags_LI-7200,,,,,,,,,RSSI_LI-7200,variances,,,,,,covariances,,,custom_variables
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,co2_flux,qc_co2_flux,rand_err_co2_flux,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,H_strg,LE_strg,co2_strg,h2o_strg,co2_v-adv,h2o_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,head_detect_LI-7200,t_out_LI-7200,t_in_LI-7200,aux_in_LI-7200,delta_p_LI-7200,chopper_LI-7200,detector_LI-7200,pll_LI-7200,sync_LI-7200,mean_value_RSSI_LI-7200,u_var,v_var,w_var,ts_var,co2_var,h2o_var,w/ts_cov,w/co2_cov,w/h2o_cov,ass_mean
TOA5_P_Bio_Atmo_25_01653_2025_06_10_1900.dat,2025-06-10,19:30,161.812,1,18000,18000,-0.168386,1,0.200012E-01,5.05218,7,8.38733,21.4681,4,9.04102,0.608131,8,1.00241,0.485085,4,0.204287,-1.30902,-3.62561,-0.292265E-01,-0.819228E-01,-0.422853E-10,-0.174334E-11,18.1394,434.663,441.932,0.500000,0,747.850,17.9203,18.2473,0.100000,0,291.789,291.789,100647.,1.19355,1015.37,0.241033E-01,0.314335E-01,0.133975E-01,1804.11,2141.80,0.112250E-01,84.2333,337.691,289.040,-1.21907,-1.91041,-0.131965,2.27007,0.126964E-13,-0.233113E-14,2.27007,7.90001,301.300,237.457,-3.33263,-9999.0,0.375607,1.15953,-920.456,-0.263554E-02,0.235334,0.110989E-01,0,33.4490,-5.07601,11.4820,28.5917,43.6041,61.1554,91.6219,-0.166757,1.00977,6.22120,1.01821,19.8906,1.07931,0.563445,1.07931,0.449440,1.07931,800000099,811110099,800000099,800000099,800000099,800100099,800010199,800010199,80000,80000,80,80,7,8,10,1,14,0,0,0,0,0,0,0,0,0,0,87,1.33345,0.728916,0.256685,0.193055,3.86940,0.102364,0.513341E-02,0.138287E-01,0.110307E-01,88.8320
TOA5_P_Bio_Atmo_25_01654_2025_06_10_1930.dat,2025-06-10,20:00,161.833,1,18000,18000,-0.147371,1,0.220110E-01,-36.6536,1,4.04530,21.5112,1,10.5194,-0.799987,4,0.511191,0.485616,1,0.237475,-1.64730,-6.39876,-0.207805,-0.144452,0.136609E-09,0.490766E-11,18.0098,431.166,437.751,0.100000,0,646.999,15.4896,15.7333,0.100000,0,290.843,290.843,100647.,1.19853,1013.99,0.240251E-01,0.314679E-01,0.116179E-01,1559.40,2018.30,0.969345E-02,77.2633,458.894,286.780,-1.15772,-2.03259,-0.143118,2.34355,-0.145255E-12,0.758526E-14,2.34355,7.51415,297.236,240.335,-3.50117,-9999.0,0.350656,1.40222,103.184,0.235103E-01,-1.70393,-0.860107E-01,0,31.0074,-4.70550,10.6438,26.5047,40.4213,56.6915,84.9341,-0.145978,1.00955,-34.9014,1.02017,19.6132,1.09677,-0.729401,1.09677,0.442768,1.09677,800000099,800000099,800000099,800000099,800000099,800000099,800010199,800010199,80000,80000,80,81,8,21,3,7,24,0,0,0,0,0,0,0,0,0,0,87,1.58324,0.950748,0.270448,0.476165E-01,0.582299,0.994317E-01,-0.287184E-01,-0.177997E-01,0.108050E-01,89.7757
TOA5_P_Bio_Atmo_25_01655_2025_06_10_2000.dat,2025-06-10,20:30,161.854,1,18000,18000,-0.959422E-01,1,0.138225E-01,-33.5283,1,2.50124,9.22063,7,5.76375,2.56535,4,0.392187,0.208179,7,0.130131,0.204584,0.424433E-01,0.618739E-01,0.958265E-03,-0.719260E-10,-0.258038E-11,18.1005,432.208,438.608,0.100000,0,649.365,15.5057,15.7499,0.100000,0,290.960,290.960,100647.,1.19804,1014.00,0.240349E-01,0.134900E-01,0.116253E-01,1561.03,2033.30,0.970360E-02,76.7733,472.267,286.796,-0.826972,-1.61278,-0.134667,1.81743,-0.300124E-13,-0.397370E-14,1.81743,8.14566,294.994,242.853,-4.24937,-9999.0,0.282988,0.870248,59.2901,0.409158E-01,-3.63622,-0.975292E-01,0,29.0114,-4.40259,9.95866,24.7985,37.8193,53.0420,79.4666,-0.950087E-01,1.00983,-32.5112,1.02012,8.44180,1.09226,2.34867,1.09226,0.190595,1.09226,800000099,800000099,800000099,800000099,800000099,801000099,800000199,800010199,80000,80000,80,81,9,20,1,7,33,0,0,0,0,0,0,0,0,0,0,87,0.803583,0.728952,0.207961,0.281320E-01,0.495448,0.520374E-01,-0.267623E-01,0.573393E-01,0.465309E-02,89.7815
TOA5_P_Bio_Atmo_25_01656_2025_06_10_2030.dat,2025-06-10,21:00,161.875,1,18000,18000,-0.141631,1,0.182290E-01,-57.7252,1,6.02046,5.39059,7,8.51243,5.22048,1,0.437469,0.121643,7,0.192090,-0.937741,-2.68590,0.109422,-0.606097E-01,0.150641E-11,0.502800E-13,18.2079,434.046,440.130,0.100000,0,607.732,14.4873,14.7003,0.100000,0,290.423,290.423,100647.,1.20073,1013.41,0.239904E-01,0.788248E-02,0.108819E-01,1458.50,1965.46,0.906277E-02,74.2067,506.957,285.756,-0.865006,-1.72334,-0.110378,1.93141,0.259665E-14,0.827339E-16,1.93141,6.57672,294.572,243.346,-3.27619,-9999.0,0.343445,1.06802,61.5479,0.394149E-01,-10.7085,-0.138127,0,30.1391,-4.57372,10.3458,25.7625,39.2894,55.1039,82.5557,-0.140250,1.00984,-56.5358,1.02033,4.92613,1.09429,4.77068,1.09429,0.111162,1.09429,800000099,800000099,800000099,800000099,800001099,800001099,800000199,800000199,80000,80000,80,81,11,14,4,5,35,0,0,0,0,0,0,0,0,0,0,88,1.02960,0.827978,0.278449,0.894303E-01,0.460031,0.853096E-01,-0.464614E-01,0.116134,0.270605E-02,89.9506
TOA5_P_Bio_Atmo_25_01657_2025_06_10_2100.dat,2025-06-10,21:30,161.896,1,18000,18000,-0.111324,1,0.148724E-01,-61.6917,1,4.66978,11.2016,2,4.10250,6.30207,1,0.576472,0.252742,2,0.925649E-01,-0.227345,0.163012,0.126195,0.367805E-02,0.178627E-09,0.595840E-11,18.3646,436.166,442.047,0.100000,0,612.583,14.5491,14.7639,0.100000,0,290.292,290.292,100647.,1.20124,1013.44,0.239797E-01,0.163777E-01,0.109332E-01,1464.72,1949.32,0.910162E-02,75.1400,484.601,285.821,-1.04768,-1.70023,-0.147146,2.00252,-0.373995E-13,0.972668E-14,2.00252,6.79403,298.881,238.359,-4.21393,-9999.0,0.304425,0.848804,40.1074,0.604851E-01,-5.50738,-0.166463,0,31.5511,-4.78799,10.8305,26.9694,41.1300,57.6854,86.4232,-0.110155,1.01061,-60.0150,1.02213,10.1533,1.10325,5.71227,1.10325,0.229088,1.10325,800000099,800000099,800000099,800000099,800000099,800000099,800000199,800000199,80000,80000,80,81,6,8,4,8,17,0,0,0,0,0,0,0,0,0,0,87,1.08081,0.421828,0.194963,0.921651E-01,1.35108,0.276803E-01,-0.492981E-01,0.139001,0.557459E-02,89.8875
TOA5_P_Bio_Atmo_25_01658_2025_06_10_2130.dat,2025-06-10,22:00,161.917,0,18000,18000,-0.685711E-01,1,0.923846E-02,-57.3481,1,5.68894,3.61503,1,1.96006,9.07833,1,1.08811,0.815383E-01,1,0.442101E-01,-0.610589,0.616892E-01,0.166684,0.139143E-02,-0.291155E-10,-0.966563E-12,18.5509,438.962,444.762,0.100000,0,615.845,14.5724,14.7879,0.100000,0,289.943,289.943,100647.,1.20267,1013.45,0.239508E-01,0.528368E-02,0.109639E-01,1467.07,1906.61,0.911631E-02,76.9467,439.536,285.845,-0.862636,-1.39892,-0.120145,1.64789,0.502400E-13,-0.156949E-14,1.64789,5.44545,300.180,238.340,-4.18105,-9999.0,0.238779,0.580183,20.8200,0.116518,-15.8638,-0.197048,0,29.6203,-4.49499,10.1677,25.3190,38.6130,54.1553,81.1345,-0.677434E-01,1.01222,-56.0021,1.02518,3.24788,1.11304,8.15632,1.11304,0.732574E-01,1.11304,800000099,800000099,800000099,800000099,800000099,800101099,800000199,800000199,80000,80000,80,81,19,17,6,5,18,6,0,0,0,0,0,0,0,0,0,87,0.594200,0.425929,0.140236,0.148191,4.72636,0.589640E-02,-0.459466E-01,0.198240,0.178053E-02,89.6962
TOA5_P_Bio_Atmo_25_01659_2025_06_10_2200.dat,2025-06-10,22:30,161.937,0,18000,18000,-0.341739E-01,1,0.504943E-02,-32.0293,1,4.40718,-3.19486,1,0.706850,7.57924,1,1.24419,-0.720133E-01,1,0.159326E-01,-1.21769,0.197474,0.319816,0.445113E-02,-0.146320E-10,-0.482349E-12,18.8399,444.314,450.189,0.200000,0,621.063,14.6469,14.8646,1.30000,0,289.248,289.248,100647.,1.20553,1013.48,0.238934E-01,-0.466646E-02,0.110465E-01,1474.57,1824.06,0.916316E-02,80.8400,349.490,285.923,-0.273488,-0.935791,-0.582300E-01,0.976673,0.424315E-13,-0.776650E-15,0.976673,3.36181,285.222,253.709,-3.41804,-9999.0,0.168368,0.250107,13.0688,0.185625,10.0253,-0.155703,1,7.12505,3.00000,7.00000,14.0000,26.0000,57.0000,252.000,-0.336931E-01,1.01427,-31.4678,1.02834,-2.86501,1.11513,6.79672,1.11513,-0.645782E-01,1.11513,800000099,800000099,800000099,800000099,800000099,800101099,800000199,800100199,80000,80000,80,81,9,16,3,4,27,10,0,0,0,0,0,0,0,0,0,87,0.192543,0.239440,0.682301E-01,0.145155,10.0523,0.126024E-02,-0.257556E-01,0.164811,-0.156593E-02,89.3518
TOA5_P_Bio_Atmo_25_01660_2025_06_10_2230.dat,2025-06-10,23:00,161.958,0,18000,18000,-0.723836E-01,1,0.117667E-01,-52.8734,1,4.44927,-1.82270,1,1.93511,10.0933,1,1.33513,-0.410741E-01,1,0.436074E-01,-0.446720,-0.774581,-0.371728E-01,-0.174550E-01,0.100289E-09,0.324472E-11,18.8345,443.692,449.462,0.100000,0,609.365,14.3551,14.5641,0.200000,0,288.993,288.993,100647.,1.20673,1013.31,0.238723E-01,-0.266160E-02,0.108359E-01,1445.19,1794.60,0.897959E-02,80.5300,349.408,285.616,-0.766557,-1.33414,-0.869429E-01,1.54113,0.420009E-15,0.532476E-14,1.54113,5.86656,296.447,240.120,-3.23406,-9999.0,0.244915,0.634769,24.3666,0.995584E-01,29.0083,-0.176551,0,30.7724,-4.66983,10.5632,26.3038,40.1149,56.2618,84.2904,-0.715512E-01,1.01163,-51.9853,1.02374,-1.64899,1.10534,9.13136,1.10534,-0.371596E-01,1.10534,800000099,800000099,800000099,800000099,800000099,800100099,800000199,800000199,80000,80000,80,81,25,20,12,5,30,0,0,0,0,0,0,0,0,0,0,87,0.778055,0.357295,0.134189,0.117459,8.63578,0.885543E-02,-0.425136E-01,0.221162,-0.900010E-03,89.2793
TOA5_P_Bio_Atmo_25_01661_2025_06_10_2300.dat,2025-06-10,23:30,161.979,0,18000,18000,-0.602918E-01,1,0.818285E-02,-46.9437,1,3.71026,-0.581522E-02,9,0.656931,8.77707,1,0.706062,-0.131017E-03,9,0.148006E-01,-0.397919,-0.475155,-0.538273E-01,-0.107052E-01,-0.904865E-10,-0.289697E-11,18.8066,442.793,448.512,0.100000,0,602.103,14.1762,14.3801,0.100000,0,288.766,288.766,100647.,1.20776,1013.21,0.238536E-01,-0.848987E-05,0.107093E-01,1427.18,1768.72,0.886711E-02,80.6900,341.540,285.425,-0.847466,-1.18034,-0.861613E-01,1.45562,-0.351674E-13,-0.481142E-14,1.45562,4.67212,302.029,234.322,-3.39344,-9999.0,0.223429,0.448202,20.8358,0.116429,8072.56,-0.171696,0,32.4309,-4.92151,11.1325,27.7214,42.2769,59.2940,88.8332,-0.595698E-01,1.01212,-46.0217,1.02468,-0.524734E-02,1.10822,7.91995,1.10822,-0.118222E-03,1.10822,800000099,800000099,800000099,800000099,800000099,800000099,800000199,800000199,80000,80000,80,81,6,5,5,2,16,0,0,0,0,0,0,0,0,0,0,87,0.522654,0.275856,0.978951E-01,0.924446E-01,3.10080,0.128317E-02,-0.376083E-01,0.191637,-0.286058E-05,89.3438
TOA5_P_Bio_Atmo_25_01662_2025_06_10_2330.dat,2025-06-11,00:00,162.000,0,18000,18000,-0.216240E-01,1,0.333797E-02,-22.6349,1,2.58814,-1.25682,4,0.433838,6.23341,1,0.745491,-0.283022E-01,4,0.976954E-02,-0.891450,0.778720E-01,0.258191,0.175359E-02,0.311730E-10,0.990445E-12,19.0308,447.099,452.857,0.100000,0,604.656,14.2055,14.4102,0.100000,0,288.258,288.258,100647.,1.20987,1013.22,0.238117E-01,-0.183398E-02,0.107503E-01,1430.13,1712.04,0.888550E-02,83.5333,281.916,285.457,-0.396506,-0.803077,-0.592121E-01,0.897583,0.461934E-13,0.163803E-14,0.897583,3.17403,293.670,243.723,-3.78246,-9999.0,0.133690,0.220196,9.25729,0.262053,18.0096,-0.138115,1,9.11125,4.00000,9.00000,18.0000,34.0000,77.0000,355.000,-0.212742E-01,1.01644,-22.0821,1.03285,-1.11110,1.13115,5.51068,1.13115,-0.250208E-01,1.13115,800000099,800000099,800000099,800000099,800000099,800101099,800100199,801110199,80000,80000,80,81,11,8,4,7,32,3,0,0,0,0,0,0,0,0,0,87,0.171736,0.233125,0.355319E-01,0.117808,8.83599,0.106673E-02,-0.180136E-01,0.133110,-0.604374E-03,89.0471
TOA5_P_Bio_Atmo_25_01663_2025_06_11_0000.dat,2025-06-11,00:30,162.021,0,18000,18000,-0.626880E-02,1,0.140021E-02,-13.2436,1,1.88198,-1.75666,4,0.632602,5.17935,2,0.792732,-0.395359E-01,4,0.142376E-01,-1.01774,0.997616E-01,0.374992,0.224527E-02,-0.187393E-10,-0.588744E-12,19.3480,453.340,459.128,0.200000,0,607.868,14.2428,14.4486,0.800000,0,287.680,287.680,100647.,1.21228,1013.23,0.237639E-01,-0.256193E-02,0.108002E-01,1433.89,1649.41,0.890900E-02,86.9333,215.523,285.497,0.250253E-01,-0.774987,-0.506486E-01,0.777043,0.129480E-14,-0.968539E-15,0.777043,1.97098,269.944,271.850,-3.73725,-9999.0,0.719101E-01,0.633039E-01,2.46224,0.985240,7.53910,-0.149936,1,22.4327,10.0000,21.0000,45.0000,88.0000,202.000,980.000,-0.605792E-02,1.03481,-12.5130,1.07040,-1.38547,1.26791,4.08494,1.26791,-0.311819E-01,1.26791,800000099,800000099,800000099,800000099,800000099,800001199,811100199,811110199,80000,80000,80,81,4,0,1,4,9,2,0,0,0,0,0,0,0,0,0,87,0.721401E-01,0.381140E-01,0.163541E-01,0.902005E-01,13.4892,0.284858E-02,-0.101871E-01,0.984772E-01,-0.751714E-03,88.3629
TOA5_P_Bio_Atmo_25_01664_2025_06_11_0030.dat,2025-06-11,01:00,162.042,0,18000,18000,-0.753510E-02,1,0.195943E-02,-13.8876,1,2.25505,-1.83631,4,1.13307,5.15173,2,1.14782,-0.413088E-01,4,0.254889E-01,-0.886084,-0.272020,0.323571,-0.611924E-02,0.221683E-10,0.683398E-12,19.6152,458.716,464.453,0.200000,0,604.691,14.1412,14.3440,0.100000,0,287.178,287.178,100647.,1.21445,1013.16,0.237224E-01,-0.267681E-02,0.107419E-01,1423.65,1596.62,0.884506E-02,89.1667,172.967,285.388,-0.265440E-01,-0.703884,-0.419038E-01,0.705629,-0.351268E-15,0.113016E-14,0.705629,1.61078,274.639,267.840,-3.40452,-9999.0,0.787689E-01,0.742496E-01,3.08597,0.786107,7.56276,-0.143290,1,15.6215,7.00000,15.0000,31.0000,61.0000,138.000,658.000,-0.731477E-02,1.03012,-13.2410,1.06082,-1.49368,1.22939,4.19048,1.22939,-0.336010E-01,1.22939,800000099,800000099,800000099,800000099,800000099,800100099,800100199,800100199,80000,80000,80,81,3,2,3,5,8,0,0,0,0,0,0,0,0,0,0,87,0.868021E-01,0.412090E-01,0.204882E-01,0.105834,22.6133,0.896216E-02,-0.107612E-01,0.100835,-0.808534E-03,87.5104
TOA5_P_Bio_Atmo_25_01665_2025_06_11_0100.dat,2025-06-11,01:30,162.062,0,18000,18000,-0.202727E-01,1,0.367331E-02,-21.6755,1,2.72208,-0.326583,6,0.467912,11.6350,2,2.14429,-0.734406E-02,6,0.105222E-01,-0.651601,-0.316797,0.388249E-01,-0.712399E-02,0.748863E-10,0.228606E-11,19.6633,459.361,464.965,0.300000,0,600.264,14.0230,14.2224,0.200000,0,286.809,286.809,100647.,1.21607,1013.08,0.236919E-01,-0.475895E-03,0.106658E-01,1411.75,1558.80,0.877073E-02,90.5667,147.047,285.260,-0.860471E-01,-0.636768,-0.504058E-01,0.644529,-0.601977E-14,0.380843E-14,0.644529,2.24785,281.085,262.304,-4.48543,-9999.0,0.129115,0.135858,8.70776,0.278591,66.3705,-0.136266,1,5.30699,2.00000,5.00000,10.0000,19.0000,43.0000,189.000,-0.199262E-01,1.01739,-21.0773,1.03386,-0.289381,1.12856,10.3096,1.12856,-0.650746E-02,1.12856,800000099,800000099,800000099,800000099,800000099,800001099,800000199,800010199,80000,80000,80,81,8,7,0,8,25,5,0,0,0,0,0,0,0,0,0,87,0.149525,0.811686E-01,0.410241E-01,0.753058E-01,30.4523,0.187609E-02,-0.171085E-01,0.247730,-0.156368E-03,86.5349
TOA5_P_Bio_Atmo_25_01666_2025_06_11_0130.dat,2025-06-11,02:00,162.083,0,18000,18000,-0.123162E-01,1,0.228555E-02,-17.1005,1,2.69693,-0.983291,4,0.948124,7.85250,2,1.27001,-0.221066E-01,4,0.213160E-01,-0.432616,-0.744922,-0.641981E-01,-0.167475E-01,-0.616091E-10,-0.184779E-11,19.6256,458.296,463.860,0.200000,0,588.615,13.7453,13.9369,0.100000,0,286.564,286.564,100647.,1.21724,1012.92,0.236717E-01,-0.143251E-02,0.104636E-01,1383.80,1534.14,0.859616E-02,90.2000,150.346,284.957,-0.887193E-01,-0.617414,-0.533919E-01,0.626036,0.322983E-13,-0.313922E-14,0.626036,1.96392,278.895,261.823,-4.89245,-9999.0,0.100589,0.126421,5.21874,0.464844,17.3910,-0.137881,1,7.85156,3.00000,7.00000,15.0000,30.0000,66.0000,303.000,-0.120482E-01,1.02225,-16.4982,1.04428,-0.843114,1.16626,6.73305,1.16626,-0.189551E-01,1.16626,800000099,800000099,800000099,800000099,800000099,800101199,800100199,811100199,80000,80000,80,81,5,1,3,1,7,0,0,0,0,0,0,0,0,0,0,87,0.943043E-01,0.127225,0.313127E-01,0.103062,19.5622,0.497883E-02,-0.133809E-01,0.161605,-0.454955E-03,86.7632
TOA5_P_Bio_Atmo_25_01667_2025_06_11_0200.dat,2025-06-11,02:30,162.104,0,18000,18000,-0.981981E-02,1,0.165933E-02,-6.94144,2,2.74337,-0.886647,4,1.88976,1.53117,4,1.37805,-0.199262E-01,4,0.424697E-01,-0.709606,-0.396066,0.157221,-0.890102E-02,0.152151E-10,0.448892E-12,19.7645,460.899,466.324,0.100000,0,583.112,13.5979,13.7854,1.00000,0,286.163,286.163,100647.,1.21901,1012.84,0.236386E-01,-0.129122E-02,0.103659E-01,1368.96,1494.50,0.850352E-02,91.6000,125.538,284.794,0.105035,-0.376338,-0.222792E-01,0.391355,0.154252E-13,0.769822E-15,0.391355,1.90767,253.197,285.594,-3.26352,-9999.0,0.897528E-01,0.971210E-01,9.13274,0.265627,7.82887,-0.626404E-01,1,4.11410,2.00000,4.00000,8.00000,15.0000,32.0000,140.000,-0.963956E-02,1.01870,-6.78889,1.03416,-0.789961,1.12239,1.36420,1.12239,-0.177533E-01,1.12239,800000099,800000099,800000099,800000099,800000099,800100099,811100199,811110199,80000,80000,80,81,2,2,5,2,6,0,0,0,0,0,0,0,0,0,0,87,0.804148E-01,0.955675E-01,0.182593E-01,0.128824,28.9796,0.228726E-01,-0.549861E-02,0.326925E-01,-0.425449E-03,85.9327
TOA5_P_Bio_Atmo_25_01668_2025_06_11_0230.dat,2025-06-11,03:00,162.125,0,18000,18000,-0.691752E-02,1,0.168297E-02,-6.66163,2,1.96898,-1.67419,4,1.83375,1.48862,1,0.928025,-0.376112E-01,4,0.411956E-01,-0.683961,-0.368320,0.173239,-0.827442E-02,-0.472193E-10,-0.137058E-11,19.9157,463.764,468.946,0.300000,0,578.069,13.4611,13.6448,0.100000,0,285.777,285.777,100647.,1.22072,1012.75,0.236067E-01,-0.243720E-02,0.102754E-01,1355.19,1457.19,0.841753E-02,93.0000,102.004,284.641,-0.292750E-01,-0.412540,-0.267086E-01,0.414439,0.109395E-13,-0.237096E-14,0.414439,1.81065,272.721,265.941,-3.69499,-9999.0,0.752778E-01,0.860142E-01,5.61450,0.432077,3.97901,-0.715808E-01,1,6.22267,3.00000,6.00000,12.0000,23.0000,51.0000,230.000,-0.676485E-02,1.02257,-6.49858,1.04346,-1.44805,1.15617,1.28754,1.15617,-0.325309E-01,1.15617,800000099,800000099,800000099,800000099,800000099,801101099,810110199,810110199,80000,80000,80,81,8,8,6,6,30,0,0,0,0,0,0,0,0,0,0,83,0.678999E-01,0.886628E-01,0.154654E-01,0.888779E-01,24.5794,0.248567E-01,-0.525654E-02,0.308094E-01,-0.778428E-03,83.4196
TOA5_P_Bio_Atmo_25_01669_2025_06_11_0300.dat,2025-06-11,03:30,162.146,0,18000,18000,-0.105421E-01,1,0.194995E-02,-15.3939,1,2.30400,0.846327,4,1.35239,6.22065,1,1.22727,0.190074E-01,4,0.303729E-01,-0.540224,-0.489149,0.133679E-02,-0.109856E-01,-0.870427E-10,-0.249232E-11,19.9244,463.786,468.843,0.100000,0,570.501,13.2797,13.4584,0.100000,0,285.473,285.473,100647.,1.22211,1012.64,0.235815E-01,0.123168E-02,0.101478E-01,1336.92,1428.34,0.830349E-02,93.6000,91.4135,284.436,-0.799254E-01,-0.598040,-0.394560E-01,0.604646,-0.972159E-14,-0.436865E-14,0.604646,1.79359,279.412,262.388,-3.74148,-9999.0,0.928775E-01,0.870171E-01,4.56309,0.531636,-18.1891,-0.133929,1,8.51394,4.00000,8.00000,17.0000,32.0000,72.0000,331.000,-0.102960E-01,1.02391,-14.7126,1.04769,0.718531,1.17786,5.28133,1.17786,0.161373E-01,1.17786,800000099,800000099,800000099,800000099,800000099,800000099,800100199,811110199,80000,80000,80,81,6,6,1,12,11,0,0,0,0,0,0,0,0,0,0,80,0.756855E-01,0.715439E-01,0.268049E-01,0.840954E-01,20.6270,0.121661E-01,-0.118884E-01,0.126219,0.385665E-03,81.1389
TOA5_P_Bio_Atmo_25_01670_2025_06_11_0330.dat,2025-06-11,04:00,162.167,0,18000,18000,-0.184829E-01,1,0.323162E-02,-15.3170,1,2.37391,-0.860542,1,0.748362,4.95268,1,1.12783,-0.193250E-01,1,0.168058E-01,-0.159397,-0.198329,-0.189296,-0.445382E-02,-0.257188E-10,-0.737303E-12,19.7924,460.660,465.589,0.100000,0,567.405,13.2061,13.3829,0.100000,0,285.383,285.383,100647.,1.22253,1012.60,0.235741E-01,-0.125226E-02,0.100947E-01,1329.52,1419.92,0.825728E-02,93.6333,90.4016,284.352,-0.313521E-01,-0.638114,-0.486027E-01,0.640729,-0.654629E-14,-0.129943E-14,0.640729,2.17638,275.296,267.187,-4.35037,-9999.0,0.122958,0.124076,10.6406,0.227984,17.7992,-0.100628,1,5.82443,3.00000,5.00000,11.0000,21.0000,47.0000,206.000,-0.181898E-01,1.01612,-14.9662,1.03094,-0.770006,1.11758,4.43162,1.11758,-0.172919E-01,1.11758,800000099,800000099,800000099,800000099,800000099,800000099,800100199,800100199,80000,80000,80,81,9,2,1,9,18,0,0,0,0,0,0,0,0,0,0,80,0.117794,0.961453E-01,0.342121E-01,0.703061E-01,13.3428,0.345082E-02,-0.120897E-01,0.105870,-0.413097E-03,81.1185
TOA5_P_Bio_Atmo_25_01671_2025_06_11_0400.dat,2025-06-11,04:30,162.187,0,18000,18000,-0.120211E-01,1,0.264532E-02,-17.5452,1,2.62987,2.66901,7,1.23903,7.57934,1,1.26263,0.599284E-01,7,0.278205E-01,-0.272039,-0.294984,0.100441,-0.662341E-02,-0.909012E-10,-0.257510E-11,19.8728,462.318,467.236,0.200000,0,562.969,13.0968,13.2706,0.100000,0,285.230,285.230,100647.,1.22323,1012.54,0.235615E-01,0.388336E-02,0.100166E-01,1318.52,1405.67,0.818860E-02,93.8000,87.1514,284.227,0.680892E-02,-0.647351,-0.469147E-01,0.649085,0.136013E-13,-0.457415E-14,0.649085,2.37881,273.230,270.603,-4.14485,-9999.0,0.991329E-01,0.138674,4.86805,0.498330,-6.57369,-0.142896,1,8.62885,4.00000,8.00000,17.0000,33.0000,73.0000,338.000,-0.117521E-01,1.02289,-16.7119,1.04574,2.27664,1.17235,6.46511,1.17235,0.511184E-01,1.17235,800000099,800000099,800000099,800000099,800100099,800101099,800100199,801110199,80000,80000,80,81,0,3,8,4,5,0,0,0,0,0,0,0,0,0,0,80,0.126301,0.119142,0.319040E-01,0.910525E-01,17.4818,0.506312E-02,-0.134929E-01,0.154350,0.122041E-02,82.1830
TOA5_P_Bio_Atmo_25_01672_2025_06_11_0430.dat,2025-06-11,05:00,162.208,0,18000,18000,-0.871804E-02,1,0.163296E-02,-11.8974,1,1.95458,3.16593,4,1.62959,5.96670,2,1.13789,0.710719E-01,4,0.365827E-01,-0.373612,-0.288812,0.155863,-0.648352E-02,0.228631E-10,0.638843E-12,19.9976,464.888,469.783,0.100000,0,558.776,12.9899,13.1609,0.100000,0,285.019,285.019,100647.,1.22419,1012.47,0.235441E-01,0.460546E-02,0.994213E-02,1307.75,1386.31,0.812142E-02,94.3333,78.5576,284.103,-0.213156,-0.390859,-0.391158E-01,0.446918,-0.979039E-14,0.114329E-14,0.446918,1.35319,301.011,241.394,-5.02115,-9999.0,0.843890E-01,0.671266E-01,4.42850,0.547792,-3.75793,-0.113746,1,5.63104,2.00000,5.00000,11.0000,21.0000,45.0000,201.000,-0.850681E-02,1.02483,-11.2310,1.04871,2.69279,1.17571,5.07499,1.17571,0.604502E-01,1.17571,800000099,800000099,800000099,800000099,800000099,800100099,811100199,811110199,80000,80000,80,81,13,5,1,9,4,0,0,0,0,0,0,0,0,0,0,80,0.542354E-01,0.599814E-01,0.200367E-01,0.549598E-01,14.8751,0.133472E-01,-0.906129E-02,0.121059,0.144198E-02,80.4158
