file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,storage_fluxes,,,,vertical_advection_fluxes,,gas_densities_concentrations_and_timelags,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,diagnostic_flags_LI-7200,,,,,,,,,RSSI_LI-7200,variances,,,,,,covariances,,,custom_variables
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,co2_flux,qc_co2_flux,rand_err_co2_flux,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,H_strg,LE_strg,co2_strg,h2o_strg,co2_v-adv,h2o_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,head_detect_LI-7200,t_out_LI-7200,t_in_LI-7200,aux_in_LI-7200,delta_p_LI-7200,chopper_LI-7200,detector_LI-7200,pll_LI-7200,sync_LI-7200,mean_value_RSSI_LI-7200,u_var,v_var,w_var,ts_var,co2_var,h2o_var,w/ts_cov,w/co2_cov,w/h2o_cov,ass_mean
TOA5_P_Bio_Atmo_25_00534_2025_05_18_1130.dat,2025-05-18,12:00,138.500,1,18000,18000,0.202089E-01,5,0.126628E-01,87.4878,1,9.74874,109.014,1,13.9883,-14.3342,1,1.52788,2.44842,1,0.314174,1.01298,0.551358,0.221618E-01,0.123834E-01,-0.514276E-10,-0.100793E-11,17.7752,424.865,429.481,0.100000,0,348.375,8.32693,8.39685,0.400000,0,285.521,285.521,100647.,1.22420,1009.88,0.235855E-01,0.158657,0.636201E-02,838.308,1432.84,0.519687E-02,58.5067,594.534,277.585,-0.361923,-0.423240,-0.548430E-01,0.559579,0.588613E-13,-0.289322E-14,0.559579,4.96030,324.872,229.465,-5.62445,-9999.0,0.128483,0.810986,-2.12373,-0.963353,0.802540,0.550779,1,3.22375,2.00000,3.00000,4.00000,7.00000,11.0000,26.0000,0.198571E-01,1.01772,91.8330,1.02265,101.470,1.07434,-13.3423,1.07434,2.27900,1.07434,800000099,800000099,800000099,800000099,800000099,810001199,800000199,800000199,80000,80000,81,81,9,10,1,5,47,1,0,0,0,0,0,0,0,0,0,93,0.721492,0.812115,0.883671E-01,0.406218,7.47984,0.252909,0.742802E-01,-0.317328,0.542028E-01,94.2653
TOA5_P_Bio_Atmo_25_00535_2025_05_18_1200.dat,2025-05-18,12:30,138.521,1,18000,17999,-0.427450E-01,5,0.140991E-01,86.9071,1,8.53520,106.698,1,11.7879,-13.7937,1,1.22047,2.39825,1,0.264956,1.20461,0.557963,-0.236227E-01,0.125413E-01,0.190788E-09,0.385290E-11,17.7472,424.406,429.019,0.100000,0,358.399,8.57072,8.64482,0.300000,0,286.320,286.320,100647.,1.22067,1010.04,0.236515E-01,0.155406,0.653000E-02,862.852,1509.89,0.534952E-02,57.1467,647.038,277.998,-0.926128,-0.599606,-0.560062E-01,1.10471,-0.112715E-12,0.107503E-13,1.10471,4.57243,320.522,212.920,-2.90601,-9999.0,0.187130,0.872849,-6.60555,-0.309725,0.814516,0.376683,1,6.79805,3.00000,5.00000,9.00000,14.0000,24.0000,59.0000,-0.422266E-01,1.01228,91.3885,1.01975,99.0242,1.07749,-12.8017,1.07749,2.22576,1.07749,800000099,800000099,800000099,800000099,800000099,800001199,800000199,800000199,80000,80000,80,81,1,5,1,3,20,2,0,0,0,0,0,0,0,0,0,93,1.14621,0.499363,0.100136,0.365749,6.77837,0.252672,0.741235E-01,-0.305398,0.530979E-01,94.2566
TOA5_P_Bio_Atmo_25_00536_2025_05_18_1230.dat,2025-05-18,13:00,138.542,1,18000,17997,-0.570790E-01,2,0.564167E-02,105.515,1,11.2056,134.625,1,14.8307,-12.3044,1,1.28654,3.02705,1,0.333469,0.567834,-0.157189,0.275342E-01,-0.353441E-02,-0.216123E-09,-0.432402E-11,17.7166,424.942,429.591,0.100000,0,354.460,8.50193,8.57483,0.200000,0,286.697,286.697,100647.,1.21910,1010.01,0.236827E-01,0.196153,0.646906E-02,855.926,1547.51,0.530644E-02,55.3100,691.581,277.882,-0.405876,0.468513,-0.226858E-01,0.620286,-0.292257E-15,-0.121989E-13,0.620286,3.98375,47.8216,130.903,-2.09595,-9999.0,0.216381,0.775841,-8.41153,-0.243226,0.783769,0.396033,0,25.6591,-3.89387,8.80794,21.9330,33.4492,46.9130,70.2843,-0.561461E-01,1.01662,111.046,1.02197,125.329,1.07417,-11.4548,1.07417,2.81804,1.07417,800000099,800000099,800000099,800000099,800000099,800001099,800000199,800110199,80000,80000,81,81,2,0,0,13,40,2,0,0,0,0,0,0,0,0,0,93,0.420670,1.02378,0.107230,0.455636,5.54306,0.293797,0.901865E-01,-0.273608,0.673111E-01,94.2707
TOA5_P_Bio_Atmo_25_00537_2025_05_18_1300.dat,2025-05-18,13:30,138.562,1,18000,17999,0.272418E-01,4,0.120624E-01,73.8622,1,10.8166,122.858,1,12.8649,-9.67865,1,1.07159,2.76314,1,0.289339,0.379284,-0.855767,0.160087E-01,-0.192467E-01,0.168598E-10,0.322204E-12,17.6751,425.254,429.739,0.100000,0,337.785,8.12696,8.19354,0.300000,0,286.950,286.950,100647.,1.21820,1009.80,0.237035E-01,0.179051,0.617831E-02,818.176,1573.11,0.507168E-02,52.0100,754.937,277.238,-0.332954E-03,0.177903,-0.567327E-02,0.177994,0.208236E-14,0.953873E-15,0.177994,2.78181,107.606,90.1072,-1.82652,-9999.0,0.149540,0.513293,-3.96603,-0.515856,0.601202,0.401523,1,0.302470,1.00000,1.00000,1.00000,4.00000,-9999.0,-9999.0,0.261965E-01,1.03990,78.1679,1.03728,112.844,1.08874,-8.88978,1.08874,2.53793,1.08874,800000099,800000099,800000099,800000099,800001099,800001099,800100199,800110199,80000,80000,81,81,1,0,1,5,26,5,0,0,0,0,0,0,0,0,0,93,0.502573,0.459551,0.644611E-01,0.565958,5.61249,0.296791,0.635438E-01,-0.212446,0.606510E-01,94.1979
TOA5_P_Bio_Atmo_25_00538_2025_05_18_1330.dat,2025-05-18,14:00,138.583,1,18000,18000,0.625295E-01,4,0.152158E-01,79.8661,1,8.64249,181.075,1,17.0868,-17.7503,1,1.60103,4.07437,1,0.384471,0.723880,0.242996,-0.811214E-01,0.546766E-02,-0.359677E-09,-0.699001E-11,17.6163,423.671,428.162,0.100000,0,342.357,8.23366,8.30201,0.300000,0,287.432,287.432,100647.,1.21610,1009.88,0.237434E-01,0.264019,0.624892E-02,828.918,1623.10,0.513847E-02,51.0700,794.184,277.424,0.249569E-01,-0.911847E-01,-0.104186E-01,0.951107E-01,-0.600901E-13,-0.204173E-13,0.951107E-01,3.75363,202.469,285.307,-6.28889,-9999.0,0.226755,0.813838,-12.7887,-0.159977,0.441065,0.286793,0,29.9429,-4.54395,10.2784,25.5947,39.0336,54.7452,82.0183,0.587847E-01,1.06370,85.8509,1.05346,163.479,1.10764,-16.0254,1.10764,3.67844,1.10764,800000099,800000099,800000099,800000099,800000099,800000099,800000199,800100199,80000,80000,81,81,0,9,1,10,23,6,0,0,0,0,0,0,0,0,0,93,0.683282,0.867888,0.765065E-01,0.477183,10.0890,0.453140,0.699047E-01,-0.383656,0.880640E-01,94.1389
TOA5_P_Bio_Atmo_25_00539_2025_05_18_1400.dat,2025-05-18,14:30,138.604,1,18000,18000,-0.745893E-01,1,0.719834E-02,97.1855,1,8.57872,124.366,1,9.12055,-12.8456,1,0.785747,2.80000,1,0.205341,0.909040,-0.568722,0.866282E-01,-0.128043E-01,-0.173686E-09,-0.325974E-11,17.6514,425.365,429.655,0.100000,0,331.282,7.98325,8.04750,0.200000,0,288.039,288.039,100647.,1.21366,1009.75,0.237935E-01,0.181440,0.604611E-02,803.709,1687.99,0.498173E-02,47.6133,884.282,276.984,-0.980922,-1.28487,-0.771636E-01,1.61835,-0.703124E-13,-0.983978E-14,1.61835,4.49356,303.590,232.641,-2.73292,-9999.0,0.247908,1.00358,-13.7333,-0.148973,0.781445,0.319891,0,29.6422,-4.49831,10.1752,25.3377,38.6415,54.1953,81.1945,-0.737865E-01,1.01088,102.454,1.01983,114.628,1.08496,-11.8397,1.08496,2.58075,1.08496,800000099,800000099,800000099,800000099,800000099,800000099,800000199,810000199,80000,80000,80,81,2,2,2,0,22,2,0,0,0,0,0,0,0,0,0,93,0.627026,1.28145,0.986839E-01,0.491222,4.63489,0.241855,0.836021E-01,-0.283976,0.618994E-01,94.1719
TOA5_P_Bio_Atmo_25_00540_2025_05_18_1430.dat,2025-05-18,15:00,138.625,1,18000,17999,-0.732759E-01,1,0.826683E-02,32.5192,1,3.55658,72.2978,1,7.84716,-8.62982,1,0.756412,1.62837,1,0.176742,0.617041,1.43783,-0.407849E-01,0.323843E-01,0.106959E-09,0.217096E-11,17.7064,424.566,428.910,0.100000,0,359.389,8.61748,8.69238,0.200000,0,288.451,288.451,100647.,1.21163,1010.11,0.238276E-01,0.105518,0.651711E-02,867.559,1733.38,0.537879E-02,50.0500,865.826,278.076,-1.19712,-1.20557,-0.776054E-01,1.70074,0.251062E-13,0.604069E-14,1.70074,4.42840,313.664,225.202,-2.61533,-9999.0,0.245921,0.532043,-40.0686,-0.510599E-01,0.449795,0.108045,0,31.9555,-4.84938,10.9693,27.3151,41.6573,58.4249,87.5312,-0.724944E-01,1.01078,35.9957,1.01995,66.5526,1.08633,-7.94404,1.08633,1.49897,1.08633,800000099,800000099,800000099,800000099,800000099,800001099,800000199,800000199,80000,80000,80,81,2,1,1,0,12,1,0,0,0,0,0,0,0,0,0,93,0.562857,0.420746,0.804840E-01,0.881686E-01,4.32752,0.184240,0.294112E-01,-0.190933,0.360273E-01,94.1305
TOA5_P_Bio_Atmo_25_00541_2025_05_18_1500.dat,2025-05-18,15:30,138.646,1,18000,17999,-0.873644E-01,1,0.764550E-02,65.2256,1,5.52349,87.5064,1,6.97653,-10.4882,1,0.726171,1.97095,1,0.157136,0.349360E-01,-0.468399,-0.148277E-01,-0.105500E-01,-0.663204E-10,-0.131474E-11,17.6737,424.276,428.588,0.100000,0,350.364,8.41085,8.48219,0.200000,0,288.475,288.475,100647.,1.21163,1009.99,0.238295E-01,0.127718,0.636032E-02,846.757,1735.99,0.524941E-02,48.7767,889.230,277.728,-1.49608,-1.26892,-0.841304E-01,1.96354,-0.319013E-16,-0.375249E-14,1.96354,4.70401,318.336,220.303,-2.45566,-9999.0,0.268524,0.613379,-26.0060,-0.786702E-01,0.745381,0.198493,0,32.0931,-4.87025,11.0165,27.4327,41.8366,58.6764,87.9079,-0.864480E-01,1.01060,68.9411,1.02045,80.2158,1.09089,-9.61440,1.09089,1.80675,1.09089,800000099,800000099,800000099,800000099,800000099,800001099,800000199,800000199,80000,80000,80,81,0,3,0,0,22,4,0,0,0,0,0,0,0,0,0,93,0.530344,0.601464,0.949509E-01,0.242025,5.15839,0.174547,0.563365E-01,-0.231050,0.434192E-01,94.1254
TOA5_P_Bio_Atmo_25_00542_2025_05_18_1530.dat,2025-05-18,16:00,138.667,1,18000,18000,-0.866112E-01,5,0.692041E-02,138.899,1,13.8172,130.409,1,12.3741,-11.7496,1,0.850530,2.93707,1,0.278690,-0.106259,-1.93565,0.349742E-01,-0.435947E-01,0.227308E-09,0.404229E-11,17.5819,424.960,429.122,0.100000,0,312.665,7.55721,7.61476,0.200000,0,288.404,288.404,100647.,1.21232,1009.52,0.238236E-01,0.190322,0.571621E-02,760.818,1728.08,0.471511E-02,44.0267,967.266,276.208,-1.25307,-1.07405,-0.916151E-01,1.65293,0.160367E-12,0.129285E-13,1.65293,5.80448,318.909,220.601,-3.17730,-9999.0,0.267287,1.37250,-12.0425,-0.169891,1.06511,0.424609,0,27.2206,-4.13083,9.34395,23.2677,35.4848,49.7679,74.5614,-0.856828E-01,1.01084,143.777,1.01988,120.134,1.08553,-10.8239,1.08553,2.70567,1.08553,800000099,800000099,800000099,800000099,800000099,800000099,800000199,800000199,80000,80000,80,81,4,3,2,3,33,0,0,0,0,0,0,0,0,0,0,93,1.53919,1.06385,0.141962,0.810220,4.09132,0.359342,0.117478,-0.259829,0.649498E-01,94.1652
TOA5_P_Bio_Atmo_25_00543_2025_05_18_1600.dat,2025-05-18,16:30,138.687,1,18000,17999,-0.125882,1,0.828852E-02,39.5266,1,3.39283,79.5616,1,5.05872,-8.01933,1,0.433904,1.79289,1,0.113996,0.870031,1.80717,0.245217E-01,0.407240E-01,0.483353E-10,0.949371E-12,17.7147,425.442,429.628,0.100000,0,347.941,8.35624,8.42666,0.100000,0,288.986,288.986,100647.,1.20951,1009.97,0.238718E-01,0.116180,0.630785E-02,841.260,1793.86,0.521522E-02,46.8967,952.598,277.635,-1.89956,-1.86231,-0.139416,2.66382,-0.488259E-13,0.272854E-14,2.66382,5.85035,314.449,224.433,-3.00006,-9999.0,0.322610,0.794252,-74.4196,-0.274914E-01,0.496805,0.100298,0,32.8947,-4.99190,11.2917,28.1179,42.8816,60.1420,90.1037,-0.124538,1.01079,43.1322,1.02239,72.0740,1.10389,-7.26463,1.10389,1.62416,1.10389,800000099,800000099,800000099,800000099,800000099,800000099,800000199,800000199,80000,80000,80,81,6,4,1,0,30,2,0,0,0,0,0,0,0,0,0,93,0.712917,0.746757,0.128831,0.103978,1.69781,0.923698E-01,0.353087E-01,-0.174881,0.390985E-01,94.1360
TOA5_P_Bio_Atmo_25_00544_2025_05_18_1630.dat,2025-05-18,17:00,138.708,1,18000,17983,-0.985418E-01,1,0.673975E-02,37.1846,1,3.73677,75.6430,1,5.78996,-8.22573,1,0.505994,1.70448,1,0.130466,-0.101717,0.578725,-0.276540E-01,0.130405E-01,0.192654E-10,0.390480E-12,17.7122,424.899,429.198,0.100000,0,358.999,8.61205,8.68686,0.200000,0,288.918,288.918,100647.,1.20967,1010.12,0.238662E-01,0.110450,0.650247E-02,867.012,1786.06,0.537539E-02,48.5433,919.046,278.067,-1.71353,-1.36857,-0.792337E-01,2.19441,-0.415883E-14,0.108769E-14,2.19441,4.84430,320.228,218.614,-2.06923,-9999.0,0.285414,0.566058,-54.7803,-0.373474E-01,0.491580,0.106622,0,33.1219,-5.02638,11.3697,28.3121,43.1777,60.5574,90.7260,-0.975105E-01,1.01058,40.7059,1.02100,69.0758,1.09507,-7.51158,1.09507,1.55650,1.09507,800000099,800000099,800000099,800000099,800000099,800000099,800000199,800000199,80000,80000,80,81,5,8,1,0,22,2,0,0,0,0,0,0,0,0,0,93,0.463724,0.569255,0.991368E-01,0.101538,2.24739,0.105975,0.333133E-01,-0.180830,0.374704E-01,94.1144
TOA5_P_Bio_Atmo_25_00545_2025_05_18_1700.dat,2025-05-18,17:30,138.729,1,18000,17990,-0.976688E-01,1,0.741917E-02,29.6001,1,2.85086,87.6846,1,5.93194,-10.5414,1,0.633530,1.97590,1,0.133672,0.716531E-01,-0.455323,-0.926068E-02,-0.102603E-01,-0.540921E-10,-0.107119E-11,17.6952,424.717,428.934,0.100000,0,350.421,8.41075,8.48209,0.100000,0,288.966,288.966,100647.,1.20957,1010.00,0.238701E-01,0.128039,0.634943E-02,846.747,1791.55,0.524935E-02,47.2633,944.804,277.728,-1.43036,-1.49902,-0.102935,2.07451,-0.175388E-13,-0.305688E-14,2.07451,4.94266,313.200,226.342,-2.84412,-9999.0,0.284160,0.522305,-67.9112,-0.301261E-01,0.337575,0.852662E-01,0,33.9288,-5.14883,11.6467,29.0018,44.2296,62.0327,92.9362,-0.966467E-01,1.01058,33.9400,1.02070,80.2324,1.09288,-9.64554,1.09288,1.80797,1.09288,800000099,800000099,800000099,800000099,800000099,800001099,800000199,800000199,80000,80000,80,81,2,5,1,0,15,1,0,0,0,0,0,0,0,0,0,93,0.504860,0.447221,0.925285E-01,0.813818E-01,3.77373,0.135289,0.277817E-01,-0.232194,0.435227E-01,94.0928
TOA5_P_Bio_Atmo_25_00546_2025_05_18_1730.dat,2025-05-18,18:00,138.750,1,18000,17984,-0.655993E-01,1,0.570285E-02,25.0995,1,3.02209,68.1957,1,6.73512,-7.19804,1,0.562038,1.53686,1,0.151783,0.122469,-1.27521,0.372752E-01,-0.287382E-01,-0.112852E-10,-0.208138E-12,17.7121,425.449,429.421,0.100000,0,326.673,7.84676,7.90882,0.200000,0,289.048,289.048,100647.,1.20948,1009.70,0.238769E-01,0.995883E-01,0.592199E-02,789.968,1800.98,0.489630E-02,43.8633,1011.01,276.740,-1.59148,-1.22858,-0.919035E-01,2.01263,0.175603E-15,-0.637144E-15,2.01263,4.69362,320.120,217.667,-2.61723,-9999.0,0.232889,0.548957,-44.0848,-0.464083E-01,0.368051,0.882523E-01,0,29.4883,-4.47496,10.1224,25.2061,38.4410,53.9140,80.7730,-0.649121E-01,1.01059,28.4406,1.02056,62.4637,1.09177,-6.59302,1.09177,1.40768,1.09177,800000099,800000099,800000099,800000099,800000099,800001099,800000199,800010199,80000,80000,80,81,1,5,1,0,26,1,0,0,0,0,0,0,0,0,0,93,0.474199,0.535460,0.882553E-01,0.726847E-01,2.97970,0.173077,0.232889E-01,-0.158666,0.338770E-01,94.0953
TOA5_P_Bio_Atmo_25_00547_2025_05_18_1800.dat,2025-05-18,18:30,138.771,1,18000,18000,-0.590072E-01,1,0.622554E-02,5.84147,1,2.01443,60.9697,1,4.94444,-5.55420,1,0.424761,1.37424,1,0.111446,0.252487,0.681668,0.310647E-02,0.153646E-01,0.801310E-10,0.153450E-11,17.7261,425.510,429.573,0.100000,0,339.453,8.14847,8.21541,0.200000,0,289.217,289.217,100647.,1.20864,1009.86,0.238909E-01,0.890507E-01,0.614608E-02,820.342,1820.55,0.508514E-02,45.0600,1000.21,277.276,-1.22334,-1.25677,-0.821355E-01,1.75579,0.317647E-13,0.452051E-14,1.75579,4.72125,312.483,225.772,-2.68127,-9999.0,0.220956,0.471729,-161.779,-0.126462E-01,0.958094E-01,0.216600E-01,0,30.9637,-4.69887,10.6289,26.4673,40.3644,56.6116,84.8145,-0.583810E-01,1.01073,9.14309,1.02004,56.0765,1.08726,-5.10844,1.08726,1.26395,1.08726,800000099,800000099,800000099,800000099,800000099,800001099,800010199,800110199,80000,80000,80,80,4,1,0,6,18,1,0,0,0,0,0,0,0,0,0,93,0.468201,0.404954,0.703045E-01,0.436630E-01,1.78263,0.103522,0.749089E-02,-0.123048,0.304449E-01,94.0891
TOA5_P_Bio_Atmo_25_00548_2025_05_18_1830.dat,2025-05-18,19:00,138.792,1,18000,17998,-0.399790E-01,1,0.499249E-02,1.04474,4,1.45836,37.8871,1,3.37830,-1.83155,1,0.179962,0.854120,1,0.761598E-01,0.286866,0.225816,0.397421E-01,0.509077E-02,0.135034E-09,0.261283E-11,17.7689,426.291,430.352,0.100000,0,343.818,8.24850,8.31710,0.100000,0,289.410,289.410,100647.,1.20779,1009.93,0.239068E-01,0.553470E-01,0.621740E-02,830.412,1843.04,0.514777E-02,45.0567,1012.63,277.450,-1.29505,-0.794050,-0.537738E-01,1.52005,-0.308844E-13,0.759946E-14,1.52005,4.08313,326.420,211.514,-2.02734,-9999.0,0.181936,0.384234,-505.003,-0.405127E-02,0.275750E-01,0.470766E-02,1,12.7343,6.00000,11.0000,21.0000,36.0000,69.0000,229.000,-0.395427E-01,1.01103,3.15053,1.01972,34.9715,1.08337,-1.69060,1.08337,0.788392,1.08337,800000099,800000099,800000099,800000099,800000099,800001099,800010199,800010199,80000,80000,80,81,0,5,2,6,57,3,0,0,0,0,0,0,0,0,0,93,0.400633,0.314684,0.531510E-01,0.231712E-01,0.452868,0.704642E-01,0.258288E-02,-0.407530E-01,0.190047E-01,94.0779
TOA5_P_Bio_Atmo_25_00549_2025_05_18_1900.dat,2025-05-18,19:30,138.812,1,18000,17999,-0.268761E-01,1,0.490342E-02,-10.2599,2,1.57141,42.2807,1,4.76224,-0.556258,2,0.421483,0.953112,1,0.107352,-0.967074E-01,0.207201,0.549609E-01,0.467082E-02,0.550688E-10,0.107469E-11,17.8229,427.371,431.491,0.400000,0,347.820,8.34026,8.41040,0.200000,0,289.345,289.345,100647.,1.20801,1009.98,0.239014E-01,0.617616E-01,0.628797E-02,839.650,1835.43,0.520521E-02,45.7467,995.784,277.608,-0.643238,-0.188328,-0.653043E-03,0.670241,-0.623080E-14,0.308978E-14,0.670241,2.96018,352.898,196.319,-0.558257E-01,-9999.0,0.149158,0.234209,28.3362,0.722010E-01,-0.242662,-0.563786E-01,1,4.11481,2.00000,4.00000,7.00000,14.0000,28.0000,112.000,-0.265349E-01,1.01286,-7.70933,1.02366,38.5515,1.09673,-0.507195,1.09673,0.869044,1.09673,800000099,800000099,800000099,800000099,800001099,800101099,801110199,811110199,80000,80000,80,81,9,6,5,7,26,7,0,0,0,0,0,0,0,0,0,93,0.276947,0.164239,0.272319E-01,0.306369E-01,2.92089,0.101839,-0.631878E-02,-0.122247E-01,0.209461E-01,94.0751
TOA5_P_Bio_Atmo_25_00550_2025_05_18_1930.dat,2025-05-18,20:00,138.833,1,18000,18000,0.268851E-02,7,0.714381E-02,-12.2853,7,2.30488,54.7051,7,6.60531,2.78390,7,0.615037,1.23299,7,0.148876,-0.242023,-0.513911E-01,0.104241,-0.115830E-02,0.230886E-11,0.447211E-13,17.9293,429.417,433.516,0.100000,0,347.278,8.31751,8.38728,0.200000,0,289.183,289.183,100647.,1.20870,1009.96,0.238880E-01,0.798979E-01,0.627434E-02,837.360,1816.53,0.519097E-02,46.0967,979.171,277.569,-0.458680,-0.282518E-01,-0.151175E-01,0.459798,0.126390E-13,0.128776E-15,0.459798,3.08876,6.90207,183.525,-1.88414,-9999.0,0.471624E-01,0.247258,0.748073,2.73489,-0.224573,-0.213386,1,13.4613,6.00000,12.0000,25.0000,46.0000,99.0000,412.000,0.250813E-02,1.07192,-8.62464,1.14360,35.3865,1.54593,1.80079,1.54593,0.797574,1.54593,800000099,800000099,800000099,800000099,800100099,810101099,800110199,811110199,80000,80000,81,81,5,3,1,6,12,4,0,0,0,0,0,0,0,0,0,93,0.292267,0.149534,0.527166E-01,0.252626E-01,1.40510,0.830823E-01,-0.706509E-02,0.433781E-01,0.192123E-01,94.0508
TOA5_P_Bio_Atmo_25_00551_2025_05_18_2000.dat,2025-05-18,20:30,138.854,1,18000,18000,-0.742671E-02,5,0.259979E-02,-10.8777,5,2.26274,31.0446,5,4.81277,0.813620E-01,9,0.526717,0.699568,5,0.108453,-0.314230,-0.478196,0.793586E-02,-0.107758E-01,-0.129923E-10,-0.245167E-12,17.9672,429.573,433.551,0.100000,0,339.044,8.10610,8.17234,0.200000,0,288.972,288.972,100647.,1.20968,1009.84,0.238706E-01,0.453320E-01,0.611931E-02,816.076,1792.26,0.505862E-02,45.5333,976.185,277.202,-0.159063,0.197669,-0.130399E-01,0.254055,0.100046E-13,-0.723113E-15,0.254055,2.07550,35.7473,128.823,-2.94211,-9999.0,0.783544E-01,0.128517,3.87415,0.528090,-0.350390,-0.113646,1,1.66040,1.00000,1.00000,3.00000,6.00000,12.0000,44.0000,-0.722345E-02,1.02814,-8.78353,1.05348,25.8906,1.19907,0.678544E-01,1.19907,0.583427,1.19907,800000099,800000099,800000099,800000099,800001099,800101099,811110199,811110199,80000,80000,81,81,25,9,1,8,6,6,0,0,0,0,0,0,0,0,0,93,0.139397,0.831302E-01,0.345071E-01,0.369812E-01,1.89478,0.638209E-01,-0.719029E-02,0.163297E-02,0.140406E-01,94.0221
TOA5_P_Bio_Atmo_25_00552_2025_05_18_2030.dat,2025-05-18,21:00,138.875,1,18000,17999,-0.224397E-03,8,0.192025E-03,-8.96812,7,3.61914,9.19628,7,2.38610,8.54578,7,1.18945,0.207104,7,0.537361E-01,-0.959747,1.30924,0.353429,0.294848E-01,-0.142464E-10,-0.283409E-12,18.3778,436.492,440.618,0.100000,0,365.596,8.68329,8.75935,0.100000,0,288.331,288.331,100647.,1.21211,1010.14,0.238177E-01,0.134203E-01,0.656962E-02,874.185,1720.05,0.542001E-02,50.8233,845.862,278.185,-0.153054,-0.156428,-0.537623E-02,0.218916,-0.153660E-13,-0.775198E-15,0.218916,0.982859,324.701,225.625,-1.40724,-9999.0,0.136063E-01,0.365671E-01,0.246081E-01,83.1394,-0.975189,-0.538318,1,11.4564,5.00000,10.0000,19.0000,34.0000,66.0000,229.000,-0.108993E-03,2.05882,-3.00897,2.93140,0.973430,9.44730,0.904574,9.44730,0.219221E-01,9.44730,800000099,800000099,800000099,800000099,800000099,800100099,811100199,811110199,80000,80000,80,81,0,0,1,2,16,2,0,0,0,0,0,0,0,0,0,93,0.376632E-01,0.313541E-01,0.411689E-02,0.474980,43.6535,0.108987,-0.245751E-02,0.217336E-01,0.526707E-03,93.9790
TOA5_P_Bio_Atmo_25_00553_2025_05_18_2100.dat,2025-05-18,21:30,138.896,0,18000,18000,-0.381103E-02,5,0.477409E-03,2.44916,7,1.48928,-3.13236,6,0.957557,-2.59941,7,0.931695,-0.704566E-01,6,0.215384E-01,-1.89940,0.913473,0.571609,0.205469E-01,0.324753E-10,0.659018E-12,18.9780,447.633,451.965,0.100000,0,385.118,9.08376,9.16703,0.100000,0,287.067,287.067,100647.,1.21726,1010.33,0.237133E-01,-0.456559E-02,0.690286E-02,914.502,1585.20,0.567084E-02,57.6900,670.698,278.833,-0.218227,-0.155326,0.248756E-03,0.267860,-0.177483E-13,0.171121E-14,0.267860,0.940373,334.482,215.442,0.532094E-01,-9999.0,0.559540E-01,0.344304E-01,-6.26693,-0.326460,-0.781888,0.355907E-01,1,4.88042,2.00000,4.00000,7.00000,10.0000,18.0000,43.0000,-0.370194E-02,1.02947,2.20979,1.03030,-2.89770,1.08098,-2.40467,1.08098,-0.651783E-01,1.08098,800000099,800100099,800000099,800000099,800000099,800100099,811110199,811110199,80000,80000,80,81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93,0.253252E-01,0.410119E-01,0.252384E-02,0.223742,75.4502,0.386909E-01,0.179681E-02,-0.575455E-01,-0.155976E-02,93.9036
