date_time,Ta,RH,Pa,SWin,SWout,LWin,LWout,SHF_1,SHF_2,SHF_3,Rn,albedo,P
2025-06-08 23:20,9.74,86.3,1014,-3.057,2.56,306.2,343.3,0.26254,-2.622081,-0.7454875,-42.73,-0.86,0
2025-06-08 23:30,9.68,85.3,1014,-2.391,3.107,306,345.6,-0.3242489,-3.054861,-1.019703,-45.1,-1.392,0
2025-06-08 23:40,9.87,83.7,1014,-2.12,3.501,306.4,347.3,-0.8944215,-3.479035,-1.310078,-46.54,-1.706,0
2025-06-08 23:50,9.91,82.4,1014,-2.422,3.389,306.3,348.1,-1.458121,-3.899289,-1.621453,-47.63,-1.503,0
2025-06-09 00:00,9.64,82.8,1014,-2.912,2.872,305.8,345.4,-2.030833,-4.312671,-1.941969,-45.39,-1.068,0
2025-06-09 00:10,9.47,82.5,1014,-3.14,2.688,305.4,342.5,-2.597914,-4.706112,-2.259654,-42.95,-0.929,0
2025-06-09 00:20,9.18,83.6,1014,-2.677,2.542,304.5,337.8,-3.153517,-5.06394,-2.561641,-38.52,-0.978,0
2025-06-09 00:30,9.03,84.2,1014,-2.106,2.623,303.9,336.1,-3.693019,-5.385096,-2.847284,-36.93,-1.286,0
2025-06-09 00:40,8.8,85.3,1014,-2.121,2.488,303.3,333.8,-4.220046,-5.67501,-3.128195,-35.08,-1.194,0
2025-06-09 00:50,8.6,86.8,1014,-1.456,2.608,304.7,334.5,-4.742611,-5.957968,-3.412285,-33.88,-1.988,0
2025-06-09 01:00,8.59,86.3,1014,-1.376,3.157,305.7,337.6,-5.265599,-6.25113,-3.70461,-36.42,-2.364,0
2025-06-09 01:10,8.44,86.4,1014,-1.843,2.905,305.4,336.3,-5.794526,-6.559874,-4.001034,-35.67,-1.601,0
2025-06-09 01:20,8.23,86.7,1014,-1.892,2.762,304.8,336.1,-6.333619,-6.86604,-4.299334,-35.96,-1.489,0
2025-06-09 01:30,8.19,87.4,1014,-1.594,2.881,305.1,337.9,-6.875357,-7.161744,-4.586448,-37.19,-1.829,0
2025-06-09 01:40,8.13,87.7,1014,-1.738,2.66,305.8,335.2,-7.411938,-7.442399,-4.84806,-33.8,-1.546,0
2025-06-09 01:50,8.03,87.9,1014,-1.605,2.588,307.4,334.9,-7.930957,-7.704597,-5.09206,-31.66,-1.642,0
2025-06-09 02:00,7.941,88.2,1014,-1.414,2.694,309.7,336.6,-8.43242,-7.956194,-5.328424,-31.02,-1.946,0
2025-06-09 02:10,7.956,88.5,1014,-0.556,2.713,322.7,341.4,-8.913644,-8.19193,-5.564697,-21.97,NA,0
2025-06-09 02:20,7.971,88.9,1014,-1.501,2.701,312.1,341.2,-9.376132,-8.408922,-5.787721,-33.39,-2.082,0
2025-06-09 02:30,7.914,89.2,1014,-1.888,2.446,311.2,337.4,-9.81597,-8.609219,-5.994155,-30.54,-1.318,0
2025-06-09 02:40,7.818,89.7,1014,-1.375,2.394,317.5,338.5,-10.22788,-8.784118,-6.177828,-24.79,-1.935,0
2025-06-09 02:50,7.922,90.3,1014,0.626,2.108,340.7,345.8,-10.60478,-8.930302,-6.333616,-6.537,Inf,0
2025-06-09 03:00,8.27,90.6,1014,0.847,2.271,343.4,351.1,-10.94778,-9.060635,-6.472771,-9.19,2.751,0
2025-06-09 03:10,8.53,89.9,1014,0.517,2.385,345.1,353.4,-11.26598,-9.172083,-6.597414,-10.23,4.807,0
2025-06-09 03:20,8.64,89.7,1014,-0.201,1.971,346.8,354.8,-11.55174,-9.250374,-6.694085,-10.23,NA,0
2025-06-09 03:30,8.9,89.1,1014,-0.732,1.694,346.7,355.8,-11.77544,-9.274182,-6.742264,-11.56,-2.52,0
2025-06-09 03:40,9.09,88.1,1014,-1.188,1.47,346.7,356.3,-11.92994,-9.231265,-6.74169,-12.21,-1.254,0
2025-06-09 03:50,9.18,87.9,1014,-1.263,1.207,346.4,356.3,-12.02904,-9.141625,-6.695649,-12.34,-0.958,0
2025-06-09 04:00,9.19,87.8,1014,-0.921,1.083,349.1,356.9,-12.07922,-9.015365,-6.609515,-9.79,-1.205,0
2025-06-09 04:10,9.24,88,1014,-0.675,1.071,350.7,357.3,-12.07833,-8.868366,-6.504412,-8.31,-1.604,0
2025-06-09 04:20,9.24,88.4,1014,-0.567,1.126,348.9,357.3,-12.0408,-8.709334,-6.38679,-10.12,-2.183,0
2025-06-09 04:30,9.28,88.5,1014,-0.616,1.289,346.7,357.1,-11.98241,-8.547752,-6.273436,-12.32,-2.21,0
2025-06-09 04:40,9.35,88.1,1014,-0.511,1.338,347.8,357.4,-11.89708,-8.382349,-6.146786,-11.49,-2.753,0
2025-06-09 04:50,9.47,87.6,1014,-0.34,1.692,347.2,357.6,-11.79598,-8.221553,-6.012761,-12.44,-5.364,0
2025-06-09 05:00,9.63,86.7,1014,-0.171,1.974,348,358.1,-11.68484,-8.066004,-5.889576,-12.17,NA,0
2025-06-09 05:10,9.7,86.5,1014,0.312,2.131,345.3,358.1,-11.56193,-7.921388,-5.774762,-14.54,NA,0
2025-06-09 05:20,9.65,86.6,1014,0.703,2.528,330.3,355.3,-11.43139,-7.787242,-5.663992,-26.82,3.707,0
2025-06-09 05:30,9.52,87.2,1014,2.698,2.534,340.1,354.6,-11.30192,-7.663781,-5.565226,-14.41,1.088,0
2025-06-09 05:40,9.62,87.1,1014,4.853,3.026,343.9,357,-11.18107,-7.553244,-5.469772,-11.25,0.627,0
2025-06-09 05:50,9.77,86.6,1014,10.02,4.207,341.1,358,-11.0808,-7.459373,-5.391471,-11.12,0.436,0
2025-06-09 06:00,9.78,86.8,1014,20.46,6.683,335.5,357.3,-10.9918,-7.390275,-5.326423,-8.01,0.329,0
2025-06-09 06:10,9.86,86.9,1015,30.77,9.36,332.1,358.5,-10.9174,-7.325399,-5.273995,-4.988,0.304,0
2025-06-09 06:20,9.95,86.4,1015,42.1,12.38,316.5,356.8,-10.84385,-7.263762,-5.221082,-10.57,0.294,0
2025-06-09 06:30,9.99,86.3,1015,54.33,15.5,315.8,356.7,-10.76986,-7.194106,-5.173576,-2.08,0.285,0
2025-06-09 06:40,10.05,86.3,1015,64.13,17.93,316.3,357,-10.68807,-7.117278,-5.120383,5.449,0.28,0
2025-06-09 06:50,10.2,86.4,1015,90.8,24.17,317.4,358,-10.6008,-7.03906,-5.065662,26.02,0.267,0
2025-06-09 07:00,10.38,86.1,1015,118,34.13,319.2,361.8,-10.51182,-6.962701,-5.013163,41.27,0.289,0
2025-06-09 07:10,10.58,85.7,1015,138.6,40.38,320.2,364.3,-10.42681,-6.879337,-4.967596,54.16,0.291,0
2025-06-09 07:20,10.75,85,1015,154.6,43.51,320.9,365.7,-10.33239,-6.782954,-4.92177,66.34,0.281,0
2025-06-09 07:30,10.91,84.6,1015,171.8,46.75,320.4,367.2,-10.22783,-6.659151,-4.8719,78.31,0.272,0
2025-06-09 07:40,11.11,83.8,1015,194.1,51.54,320.6,369.1,-10.09167,-6.486694,-4.804279,94.2,0.266,0
2025-06-09 07:50,11.38,83.4,1015,224.4,58.45,321.1,371.5,-9.912459,-6.262112,-4.716287,115.5,0.261,0
2025-06-09 08:00,11.74,82.5,1015,251.3,64.15,321.8,374.8,-9.688478,-5.993279,-4.604143,134.1,0.255,0
2025-06-09 08:10,11.84,82.1,1015,263.6,65.46,313.3,375.5,-9.419066,-5.688374,-4.471761,135.9,0.248,0
2025-06-09 08:20,12.06,81.5,1015,289.1,70.65,294.2,377.8,-9.098816,-5.348451,-4.318228,134.9,0.244,0
2025-06-09 08:30,12.34,81.3,1015,311.4,74.43,281,380.4,-8.72671,-4.973321,-4.139584,137.5,0.238,0
2025-06-09 08:40,12.74,80.2,1016,360.1,86.2,283.4,384.3,-8.303798,-4.557545,-3.935538,173,0.239,0
2025-06-09 08:50,12.89,79.37,1016,381.4,88.7,281.8,384.6,-7.833163,-4.10169,-3.713121,189.9,0.232,0
2025-06-09 09:00,13.32,78.72,1016,408.1,93.7,282.1,388.7,-7.315454,-3.605946,-3.468144,207.8,0.228,0
2025-06-09 09:10,13.47,78.41,1016,425.8,95.3,281.1,390.9,-6.745659,-3.069712,-3.207013,220.7,0.223,0
2025-06-09 09:20,13.65,77.2,1016,465.4,103.8,281.1,391.8,-6.12633,-2.475774,-2.922377,250.9,0.223,0
2025-06-09 09:30,13.69,77.14,1016,489,108,282.6,393.9,-5.454361,-1.799983,-2.615257,269.8,0.221,0
2025-06-09 09:40,13.96,76.81,1016,512.2,112.3,283.8,395.8,-4.707102,-1.043508,-2.286297,287.9,0.219,0
2025-06-09 09:50,14.26,76.36,1016,532.7,115.2,285.5,399.1,-3.869736,-0.2071003,-1.932724,304,0.216,0
2025-06-09 10:00,14.44,75.38,1016,547.5,116.2,286,400,-2.932323,0.7242639,-1.557764,317.4,0.211,0
2025-06-09 10:10,14.72,75.03,1016,602.4,128.5,299.2,404.1,-1.901212,1.725676,-1.163607,369,0.212,0
2025-06-09 10:20,14.94,74.2,1016,632.7,134.1,295.5,407.2,-0.7897282,2.798035,-0.7630025,386.9,0.212,0
2025-06-09 10:30,15.2,73.42,1016,634,132.6,295.6,407.7,0.4061253,3.92093,-0.3236374,389.4,0.208,0
2025-06-09 10:40,15.17,72.72,1016,638.3,132.6,292.5,407.7,1.671796,5.12182,0.1527886,390.6,0.207,0
2025-06-09 10:50,15.3,72.51,1016,672.3,140.2,294.8,409.5,3.033114,6.403569,0.6747425,417.3,0.208,0
2025-06-09 11:00,15.45,72.02,1016,645.8,133.9,299.3,409.4,4.457218,7.731495,1.219538,401.9,0.204,0
2025-06-09 11:10,15.65,70.79,1016,548.9,111.4,317.9,410,5.883366,9.06688,1.799423,345.4,0.197,0
2025-06-09 11:20,15.49,70.57,1016,517,104.9,314.4,406.1,7.314537,10.38222,2.387957,320.4,0.197,0
2025-06-09 11:30,16.05,70.13,1016,533.9,110.2,336,412.2,8.747618,11.64076,2.98208,347.5,0.202,0
2025-06-09 11:40,15.8,69.94,1016,428.8,88,342.7,405.7,10.15717,12.70294,3.573838,277.7,0.202,0
2025-06-09 11:50,16.31,68.4,1016,576.9,122.7,350.1,414.5,11.48764,13.50878,4.138811,389.8,0.21,0
2025-06-09 12:00,16.21,67.49,1016,475.3,99.5,352.7,408.3,12.73739,14.15053,4.674182,320.2,0.207,0
2025-06-09 12:10,16.29,67.17,1016,537.4,112,345.8,411.3,13.8876,14.70482,5.185864,359.8,0.206,0
2025-06-09 12:20,16.8,64.1,1016,743.6,158.8,346.3,421,14.95747,15.23161,5.688398,510,0.212,0
2025-06-09 12:30,16.85,63.22,1016,646.6,136.3,344.5,418.1,15.94468,15.61228,6.179626,436.8,0.207,0
2025-06-09 12:40,17.16,62.7,1016,821,172.1,345.1,425.8,16.90055,15.97685,6.672614,568.4,0.207,0
2025-06-09 12:50,17.12,61.78,1016,493.7,101.5,350.3,414,17.89245,16.42963,7.189454,328.4,0.201,0
2025-06-09 13:00,16.54,62.66,1016,455.6,96,347.5,408,18.98364,16.78244,7.737592,299,0.208,0
2025-06-09 13:10,17.22,61.48,1016,433.2,90.6,350.6,413.8,20.17165,16.7103,8.316562,279.5,0.207,0
2025-06-09 13:20,16.77,63.38,1016,284,55.89,333.9,403.8,21.37241,16.57359,8.878718,158.1,0.197,0
2025-06-09 13:30,16.97,61.8,1016,629.7,131.4,329.9,416.4,22.46161,16.47828,9.36596,411.8,0.206,0
2025-06-09 13:40,17.62,60.4,1016,533.1,108,343,419.3,23.35032,16.5535,9.76384,348.9,0.202,0
2025-06-09 13:50,18.05,58.37,1016,814,172.5,341.8,429.4,23.99212,16.51569,10.05014,553.9,0.209,0
2025-06-09 14:00,18.27,56.99,1016,780,161.5,323.8,430.7,24.46827,16.44152,10.28812,511.7,0.203,0
2025-06-09 14:10,18.21,56.7,1016,762.5,157.5,319.1,428.1,24.96025,16.483,10.5724,496,0.203,0
2025-06-09 14:20,18.7,55.36,1016,894,189,328.4,437.1,25.58362,16.70649,10.94875,596.8,0.211,0
2025-06-09 14:30,18.41,55.73,1016,690.4,144.9,340.6,427.5,26.39124,17.052,11.41322,458.6,0.206,0
2025-06-09 14:40,18.54,54.83,1016,527.3,111.8,350.7,423.2,27.33539,17.44457,11.88039,343,0.209,0
2025-06-09 14:50,18.32,53.98,1016,697.8,150.2,352.7,426.1,28.34666,17.84699,12.41593,474.1,0.213,0
2025-06-09 15:00,18.61,54.85,1016,680,143,342,429.2,29.32596,18.18833,12.87306,449.8,0.207,0
2025-06-09 15:10,19.09,52.29,1016,834,180.4,339.7,434,30.17589,18.42928,13.19037,559.7,0.216,0
2025-06-09 15:20,18.64,54.46,1016,450.4,90.3,327.3,419.2,30.87808,18.59014,13.4626,268.1,0.194,0
2025-06-09 15:30,18.02,54.43,1016,522.3,114.9,348.6,415.1,31.4635,18.70063,13.64447,340.9,0.215,0
2025-06-09 15:40,18.91,53.13,1016,724.3,159.8,325.7,429.2,31.96816,18.77152,13.73945,461.2,0.22,0
2025-06-09 15:50,18.87,53.01,1016,611,130.3,318.7,425.8,32.34358,18.73206,13.6345,373.6,0.211,0
2025-06-09 16:00,18.84,53.69,1016,576.3,122.3,322,424.2,32.55043,18.59196,13.18264,351.8,0.208,0
2025-06-09 16:10,18.43,55.66,1016,489.5,105.3,332.9,416.8,32.64753,18.43439,13.14604,300.3,0.21,0
2025-06-09 16:20,18.53,55.16,1016,622.9,137.2,317,422.1,32.69728,18.27994,13.19527,380.5,0.219,0
2025-06-09 16:30,18.77,54.59,1016,673.4,150.3,313.8,424.8,32.68615,18.09426,13.24153,412.2,0.223,0
2025-06-09 16:40,18.57,54.33,1016,444.2,93.1,310.4,414.3,32.59812,17.87491,13.2542,247.2,0.205,0
2025-06-09 16:50,18.09,55.52,1016,314.5,63.62,330.5,409.1,32.45175,17.65589,13.25899,172.3,0.202,0
2025-06-09 17:00,18.37,54.32,1016,467.6,105.7,354.4,416.7,32.25214,17.43979,13.29031,299.5,0.222,0
2025-06-09 17:10,18.38,53.66,1016,248.3,50.4,350.1,408.6,31.96888,17.15401,13.27594,139.3,0.204,0
2025-06-09 17:20,18.03,54.69,1016,187,39.71,361.9,404.2,31.57754,16.80716,13.19139,105,0.212,0
2025-06-09 17:30,18,53.31,1016,137.5,28.91,365.7,402,31.1155,16.4582,13.06555,72.27,0.211,0
2025-06-09 17:40,17.71,54.52,1016,77.57,17.06,366.3,397.1,30.60809,16.09878,12.89684,29.7,0.22,0
2025-06-09 17:50,17.6,54.77,1016,93.1,20.8,365,398,30.04272,15.68606,12.66495,39.26,0.223,0
2025-06-09 18:00,17.71,55.39,1015,142.5,32.46,364,401.2,29.39762,15.1974,12.36947,72.85,0.228,0
2025-06-09 18:10,18.25,55.95,1015,262.2,60.77,362.1,411,28.66264,14.63236,12.01036,152.5,0.232,0
2025-06-09 18:20,18.93,53.02,1015,361.8,83.6,346.3,416.4,27.85644,14.03389,11.61641,208.1,0.224,0
2025-06-09 18:30,18.09,54.17,1015,127.8,23.41,347.5,400.7,27.02562,13.46332,11.22341,51.23,0.182,0
2025-06-09 18:40,17.67,55.79,1015,61.45,11.31,366,396.4,26.24692,12.99706,10.87664,19.74,0.185,0
2025-06-09 18:50,17.46,57.91,1015,43.4,8.91,371.3,396.2,25.56191,12.63656,10.59831,9.56,0.206,0
2025-06-09 19:00,17.41,57.87,1015,58.51,12.62,369.9,396.3,24.94561,12.2962,10.34546,19.44,0.216,0
2025-06-09 19:10,17.29,59.35,1015,59.8,13.9,366.5,395.6,24.33463,11.91873,10.08141,16.78,0.233,0
2025-06-09 19:20,17.32,59.78,1015,98.4,25.37,366.3,398.1,23.69516,11.48916,9.794469,41.14,0.257,0
2025-06-09 19:30,17.77,59.06,1015,140,34.75,353,402.8,23.02772,11.03836,9.490184,55.52,0.241,0
2025-06-09 19:40,17.54,59.35,1015,62.85,14.32,358.6,397.1,22.34233,10.58241,9.177118,10.03,0.231,0
2025-06-09 19:50,17.38,63.31,1015,30.83,7.703,371.5,395.2,21.66052,10.14867,8.87211,-0.639,0.246,0
2025-06-09 20:00,16.98,66.18,1015,13.15,2.721,370.7,392.1,21.00142,9.753729,8.591884,-11.05,0.206,0
2025-06-09 20:10,16.45,68.93,1015,17.52,3.592,367.1,390.1,20.36855,9.382413,8.327291,-9.07,0.203,0
2025-06-09 20:20,16.25,71,1015,32.69,6.701,350.6,389.4,19.74697,9.005478,8.066604,-12.81,0.205,0
2025-06-09 20:30,16,71.46,1015,30.72,6.626,343.2,387,19.12056,8.6133,7.799278,-19.67,0.216,0
2025-06-09 20:40,15.85,71.34,1015,20.27,4.524,357.3,387.3,18.4834,8.210282,7.522748,-14.27,0.223,0
2025-06-09 20:50,15.8,72.17,1015,16.21,3.945,356.5,386.2,17.84197,7.805134,7.23666,-17.48,0.243,0
2025-06-09 21:00,15.64,75.18,1015,17.04,4.273,350.7,384.6,17.19521,7.403803,6.949098,-21.14,0.25,0
2025-06-09 21:10,15.46,78.09,1015,21.62,5.867,323.3,380.8,16.54639,7.006115,6.663256,-41.81,0.272,0
2025-06-09 21:20,15.27,77.45,1015,12.24,4.086,304.2,372.9,15.90047,6.615602,6.382351,-60.47,0.337,0
2025-06-09 21:30,14.75,81.3,1015,6.58,2.378,303.1,367.4,15.25815,6.230615,6.103814,-60.07,0.361,0
2025-06-09 21:40,13.93,85.8,1015,2.772,1.41,294.2,362.8,14.61459,5.835293,5.820953,-67.28,0.557,0
2025-06-09 21:50,13.6,86.2,1015,0.125,1.302,291,358.5,13.95058,5.40389,5.515211,-68.73,NA,0
2025-06-09 22:00,13.46,85.2,1015,-1.27,1.335,292.3,355.8,13.24533,4.923726,5.1766,-66.08,-1.096,0
2025-06-09 22:10,13.66,83.8,1015,-0.865,2.306,294.1,354.1,12.49339,4.396829,4.803938,-63.19,-2.719,0
2025-06-09 22:20,13.57,83.7,1015,-0.911,2.081,299.8,353.7,11.68959,3.831404,4.401278,-56.83,-2.481,0
2025-06-09 22:30,13.12,87.7,1015,-1.038,1.552,300.8,354.2,10.83991,3.234463,3.974274,-56.03,-1.636,0
2025-06-09 22:40,12.66,89.2,1015,-1.305,1.611,300,353.7,9.953209,2.622524,3.530709,-56.63,-1.283,0
2025-06-09 22:50,12.35,90.7,1015,-1.688,1.553,303.7,353.6,9.046762,2.015207,3.086175,-53.11,-1.006,0
2025-06-09 23:00,12.13,91.6,1014,-0.719,2.224,314.3,355.2,8.133724,1.420567,2.649862,-43.82,-4.72,0
2025-06-09 23:10,11.98,92.2,1014,-0.611,1.707,321.7,356.3,7.228818,0.8529178,2.226238,-36.97,-2.986,0
2025-06-09 23:20,11.82,92.1,1014,-1.094,1.666,323.7,356.6,6.332106,0.2941959,1.813578,-35.72,-1.56,0
2025-06-09 23:30,11.69,92.5,1014,-1.081,1.977,322.2,356.1,5.452167,-0.2570997,1.417333,-36.94,-2.017,0
2025-06-09 23:40,11.71,93.4,1014,-0.458,2.473,327.3,356.5,4.590799,-0.7887791,1.043895,-32.16,-6.961,0
2025-06-09 23:50,11.55,93.6,1014,-0.458,1.908,333.3,357.3,3.758519,-1.303394,0.6950569,-26.29,NA,0
2025-06-10 00:00,11.28,93.6,1014,-0.687,1.566,335.3,357.3,2.955463,-1.828167,0.3504383,-24.33,-2.771,0
2025-06-10 00:10,11.31,94.1,1014,-0.436,2.269,333.4,357.1,2.185309,-2.33563,0.01817375,-26.33,-8.7,0
2025-06-10 00:20,11.22,94.2,1014,-0.349,2.398,335.7,357,1.448062,-2.809294,-0.301753,-23.99,NA,0
2025-06-10 00:30,11.1,94.3,1014,-0.317,1.935,339.9,357.3,0.7607674,-3.237643,-0.6136749,-19.64,NA,0
2025-06-10 00:40,11.02,94.3,1014,-0.2,1.671,343.9,358.1,0.1041108,-3.620883,-0.9147446,-16.11,NA,0
2025-06-10 00:50,11.01,94.5,1014,0.612,2.403,348,359.9,-0.519384,-3.971634,-1.206909,-13.65,NA,0
2025-06-10 01:00,10.98,94.6,1014,0.453,1.522,351.3,360.8,-1.086341,-4.284725,-1.496513,-10.56,3.601,0
2025-06-10 01:10,11.06,94.4,1013,0.192,1.677,350.3,361.6,-1.618645,-4.536816,-1.761556,-12.85,NA,0
2025-06-10 01:20,11.13,94.5,1013,0.334,1.82,351.6,362.4,-2.108776,-4.750723,-1.996026,-12.31,NA,0
2025-06-10 01:30,11.56,92.3,1013,0.417,1.646,353.6,364.4,-2.545754,-4.898085,-2.192192,-12.06,NA,0
2025-06-10 01:40,12.39,83.9,1013,-0.208,1.062,352.9,366.1,-2.925831,-4.99224,-2.351624,-14.47,NA,0
2025-06-10 01:50,12.74,80.6,1013,-0.548,1.199,352.2,366.5,-3.256063,-5.040715,-2.471324,-15.98,-2.288,0
2025-06-10 02:00,12.84,79.91,1013,-0.623,2.18,352.6,367.2,-3.534378,-5.049446,-2.54956,-17.32,-3.586,0
2025-06-10 02:10,12.86,79.87,1013,-0.826,2.461,346.8,367,-3.757056,-5.038746,-2.604877,-23.49,-3.005,0
2025-06-10 02:20,12.96,78.4,1013,-0.845,2.92,334.1,367.3,-3.94576,-4.995221,-2.629646,-36.89,-3.532,0
2025-06-10 02:30,12.98,77.83,1012,-0.974,3.032,326.4,367.1,-4.103393,-4.931638,-2.632059,-44.71,-3.236,0
2025-06-10 02:40,12.86,78.26,1012,-1.997,2.807,313,363.8,-4.234306,-4.857967,-2.619266,-55.64,-1.435,0
2025-06-10 02:50,12.66,79.01,1012,-2.199,2.355,312.2,359.7,-4.33712,-4.793535,-2.593237,-51.99,-1.08,0
2025-06-10 03:00,12.73,77.98,1012,-1.697,2.721,318.8,361.2,-4.422907,-4.73532,-2.569056,-46.82,-1.625,0
2025-06-10 03:10,12.7,78.5,1012,-1.444,2.288,331.1,363.1,-4.5095,-4.702296,-2.560847,-35.78,-1.592,0
2025-06-10 03:20,12.64,79.82,1012,-0.985,1.755,346.2,364.8,-4.604319,-4.701828,-2.569281,-21.33,-1.962,0
2025-06-10 03:30,12.88,78.15,1012,-0.498,2.011,351,368.6,-4.714381,-4.726384,-2.604144,-20.15,-5.252,0
2025-06-10 03:40,12.94,77.18,1012,-0.83,1.733,347.3,369.2,-4.835824,-4.762223,-2.648218,-24.48,-2.167,0
2025-06-10 03:50,12.83,77.64,1011,-0.987,1.235,340.5,368.7,-4.953487,-4.787088,-2.688172,-30.39,-1.399,0
2025-06-10 04:00,12.89,76.59,1011,-0.796,1.358,323.2,366.7,-5.056136,-4.787874,-2.706748,-45.63,-2.317,0
2025-06-10 04:10,12.71,77.2,1011,-1.855,1.143,310.6,361.5,-5.130761,-4.763729,-2.711069,-53.87,-0.654,0
2025-06-10 04:20,12.53,78.21,1011,-0.587,0.959,336.4,362.4,-5.181709,-4.723194,-2.69851,-27.55,NA,0
2025-06-10 04:30,12.6,77.4,1011,-0.115,1.49,329.7,365.2,-5.222046,-4.683983,-2.682273,-37.09,NA,0
2025-06-10 04:40,12.66,77.03,1011,-0.637,1.562,323.3,364.3,-5.264406,-4.667863,-2.675351,-43.25,-2.609,0
2025-06-10 04:50,12.54,77.91,1010,-0.432,1.365,328.3,364.2,-5.317573,-4.673722,-2.692389,-37.62,NA,0
2025-06-10 05:00,12.58,77.62,1010,-0.037,1.555,326.8,364.6,-5.384814,-4.680572,-2.706415,-39.42,NA,0
2025-06-10 05:10,12.65,76.53,1010,1.284,1.736,340.6,367.3,-5.459191,-4.695829,-2.733591,-27.11,Inf,0
2025-06-10 05:20,12.73,76.31,1010,2.373,1.799,335.7,368.1,-5.532021,-4.696297,-2.762548,-31.9,0.779,0
2025-06-10 05:30,12.7,76.32,1010,4.906,2.321,334,368.4,-5.604757,-4.695685,-2.788004,-31.82,0.481,0
2025-06-10 05:40,12.63,76.72,1010,8.57,3.022,333.1,368.5,-5.669722,-4.702352,-2.808591,-29.8,0.356,0
2025-06-10 05:50,12.62,77.23,1010,11.42,3.51,349.5,370.1,-5.726004,-4.695882,-2.811659,-12.76,0.308,0
2025-06-10 06:00,12.75,77.14,1010,12.33,3.576,349.3,371,-5.768712,-4.679417,-2.809103,-12.95,0.291,0
2025-06-10 06:10,12.79,77.64,1010,14.01,3.808,350.7,371.7,-5.80407,-4.651776,-2.795845,-10.74,0.273,0
2025-06-10 06:20,12.85,77.4,1010,20.77,5.712,345.3,372,-5.825236,-4.606152,-2.768559,-11.6,0.275,0
2025-06-10 06:30,12.86,78.04,1010,23.93,6.414,345.7,372.4,-5.823857,-4.540752,-2.729215,-9.17,0.268,0
2025-06-10 06:40,13.01,77.52,1010,30.38,7.913,347.2,373.7,-5.799818,-4.459962,-2.680075,-4.038,0.261,0
2025-06-10 06:50,13.15,77.5,1010,35.72,8.82,353.4,375.1,-5.757987,-4.363464,-2.621388,5.267,0.247,0
2025-06-10 07:00,13.28,77.16,1010,41.61,10,359.6,376.7,-5.701183,-4.257482,-2.552576,14.56,0.241,0
2025-06-10 07:10,13.39,76.94,1010,49.84,11.57,359.5,377.4,-5.620818,-4.139104,-2.482275,20.39,0.232,0
2025-06-10 07:20,13.44,76.6,1009,48.36,10.97,360.7,377.7,-5.521998,-4.001701,-2.398386,20.4,0.227,0
2025-06-10 07:30,13.48,76.04,1009,49.38,11.05,358.4,377.5,-5.400225,-3.841828,-2.305444,19.21,0.224,0
2025-06-10 07:40,13.48,75.9,1009,46.22,10.22,357.8,377.4,-5.252767,-3.66248,-2.202331,16.35,0.221,0
2025-06-10 07:50,13.48,75.95,1009,46.05,10.27,359.8,377.8,-5.082105,-3.471387,-2.091539,17.8,0.223,0
2025-06-10 08:00,13.59,75.5,1009,83.9,19.14,357.3,379.8,-4.898851,-3.277164,-1.977914,42.28,0.228,0
2025-06-10 08:10,13.72,75.3,1009,90.9,20.77,353.9,381,-4.711592,-3.088371,-1.868304,43.01,0.228,0
2025-06-10 08:20,13.78,75.06,1009,101.4,22.59,358.5,381.9,-4.526052,-2.906007,-1.763668,55.35,0.223,0
2025-06-10 08:30,13.96,74.58,1009,111.7,24.54,360,383.5,-4.33854,-2.716205,-1.654423,63.57,0.22,0
2025-06-10 08:40,14.04,73.9,1009,103.9,22.78,364.4,383.7,-4.136978,-2.508115,-1.533449,61.81,0.22,0
2025-06-10 08:50,14.2,71.9,1009,116.6,25.98,363,383.8,-3.910255,-2.275919,-1.396053,69.76,0.223,0
2025-06-10 09:00,14.42,70.92,1009,173.5,38.54,353.6,386.6,-3.657013,-2.019098,-1.242805,102,0.222,0
2025-06-10 09:10,14.76,69.44,1009,259,58.18,346.4,390.6,-3.379978,-1.748715,-1.080735,156.6,0.225,0
2025-06-10 09:20,14.94,68.65,1009,182.8,41.05,353.8,388.7,-3.087679,-1.466976,-0.9270602,106.8,0.224,0
2025-06-10 09:30,14.81,68.29,1009,181.6,40.63,354,387.4,-2.772052,-1.149794,-0.7493096,107.5,0.224,0
2025-06-10 09:40,15.02,68.28,1008,277.9,62.13,348.7,392,-2.414244,-0.7850557,-0.544647,172.5,0.223,0
2025-06-10 09:50,15.67,66.57,1008,449.2,102,346.3,400.8,-2.007891,-0.3678615,-0.3139176,292.8,0.226,0
2025-06-10 10:00,15.72,66.85,1008,323.3,69.7,353.5,397.9,-1.580192,0.06141333,-0.07757203,209.3,0.216,0
2025-06-10 10:10,15.63,67.22,1008,278,60.14,358.7,397.4,-1.125132,0.5630847,0.1781767,179.2,0.216,0
2025-06-10 10:20,15.42,67.67,1008,221.4,48.09,360.7,392.7,-0.6044596,1.187167,0.4806087,141.3,0.217,0
2025-06-10 10:30,15.04,70.67,1008,233.4,53.25,364.7,389.8,0.02492584,1.905712,0.8281449,155.1,0.228,0
2025-06-10 10:40,15.1,71.16,1008,237.2,53.89,368,392.6,0.7124602,2.619252,1.179903,158.7,0.228,0
